country,code,year,valuecap,valuecapit_qi,valuecapintang_qi,valuecapnit_qi,valuecaptang_qi,valuecap_qi,valuelab,valuelab_qi,valuelp1conintangoipp,valuelp1conintangrd,valuelp1conintangsoftdb,valuelp1conlc,valuelp1contfp,valuelp1contangict,valuelp1contangnict,valuelp1tfp_i,valuelp1_g,valuelp2conintangoipp,valuelp2conintangrd,valuelp2conintangsoftdb,valuelp2conlc,valuelp2conlhe,valuelp2contfp,valuelp2contangict,valuelp2contangnict,valuelp2tfp_i,valuelp2_g,valuevaconh,valuevaconintangoipp,valuevaconintangrd,valuevaconintangsoftdb,valuevaconlc,valuevacontfp,valuevacontangict,valuevacontangnict,valuevatfp_i,valueva_g
DEU,J61,2016,16916.966495126486,120.67696380615234,-0.10822799801826477,104.30517578125,124.51153564453125,110.62088012695312,8896.033504873514,84.6302261352539,-1.2988818809390068,-1.4441554434597492,-2.779427357017994,-0.014614551037084311,6.182477995753288,1.8156757578253746,-1.1852060444653034,94.68763732910156,1.2758684689712751,-1.3248366303741932,-1.4780106022953987,-2.8365550562739372,-0.014614551037084311,-0.39183925837278366,6.182485446333885,1.6075484454631805,-1.6371726989746094,94.68762969970703,0.10700481205061507,-1.212842669337988,-1.3792183250188828,-1.5489455312490463,-2.956252358853817,-0.014614551037084311,6.182466074824333,1.1714682914316654,-2.584158442914486,94.68763732910156,-2.3420971887789577
DEU,J61,2017,18238.397009974127,136.55264282226562,-0.15267440676689148,114.85212707519531,132.5795135498047,122.98734283447266,9538.527058804626,89.85575103759766,0.6397022400051355,1.0327981784939766,1.431332528591156,-0.02363107487326488,-1.58772524446249,0.15889453934505582,-0.024845823645591736,93.18425750732422,1.6265252202689595,0.6581540685147047,1.0589446872472763,1.4720483683049679,-0.02363107487326488,0.32929282169789076,-1.587720774114132,0.33839084208011627,0.3382536582648754,93.18425750732422,2.583732423293572,2.147768624126911,0.7600519806146622,1.2033352628350258,1.6968965530395508,-0.02363107487326488,-1.5877025201916695,1.3296354562044144,2.3434221744537354,93.18428039550781,7.869776429003217
DEU,J62_J63,2010,6835.760564446449,100,100,100,100,100,40590.23943555355,100,0.16565175028517842,0.23531063925474882,0.2949451329186559,1.1244331486523151,0.4525948781520128,0.23414164315909147,-0.853666290640831,100,1.6534108461147667,0.16627141740173101,0.23582156281918287,0.296019553206861,1.1244331486523151,0.043104050564579666,0.45255147852003574,0.23485897108912468,-0.8490050211548805,100,1.7040551758715772,0.5655835382640362,0.17378248739987612,0.24201441556215286,0.30904298182576895,1.1244331486523151,0.4525880329310894,0.24355389177799225,-0.7925020530819893,100,2.3184964331056435
DEU,J62_J63,2011,12122.731554210186,105.84132385253906,97.18614196777344,91.704010009765625,94.4700927734375,95.31126403808594,42784.268445789814,103.98505401611328,-0.2653535921126604,-0.11129354825243354,0.05413739709183574,0.8925093337893486,13.55278491973877,0.08310979465022683,-1.1440346017479897,113.55278778076172,13.061859970828138,-0.269582262262702,-0.11490922188386321,0.046611938159912825,0.8925093337893486,-0.22236073855310678,13.552817702293396,0.07797244470566511,-1.1731546372175217,113.55281829833984,12.789904092740834,2.3654285818338394,-0.2203698270022869,-0.07283074082806706,0.1341917086392641,0.8925093337893486,13.552774488925934,0.13775993138551712,-0.8342618122696877,113.55277252197266,15.955202256328427
DEU,J62_J63,2012,12495.928905665874,126.99239349365234,120.89533996582031,105.00421142578125,105.70149230957031,110.515625,46481.071094334126,108.00889587402344,0.3890418680384755,0.42746453545987606,0.6629188545048237,0.40941042825579643,0.9955521672964096,0.28860687743872404,0.9588620625436306,114.68326568603516,4.131856872847273,0.37552742287516594,0.4152229055762291,0.6378490012139082,0.40941042825579643,-0.5666885524988174,0.9955607354640961,0.27231774292886257,0.8695420809090137,114.68330383300781,3.408741894739542,2.623097226023674,0.4515978507697582,0.48412871547043324,0.7789626251906157,0.40941042825579643,0.9955607354640961,0.3640061942860484,1.3723076321184635,114.68325805664062,7.479071206089927
DEU,J62_J63,2013,18367.967478334904,135.3721923828125,131.15611267089844,101.9423828125,100.20053100585937,110.13558197021484,46997.032521665096,109.73875427246094,0.10148239089176059,0.27225057128816843,0.22978524211794138,0.009695453627500683,9.595327824354172,0.10397393489256501,-1.183768641203642,125.6875,9.128747118443492,0.06361532723531127,0.23504886776208878,0.161810708232224,0.009695453627500683,-1.2321234680712223,9.595313668251038,0.06302069523371756,-1.4027233235538006,125.6875228881836,7.493658011788984,1.19719710201025,0.13827604707330465,0.30839776154607534,0.29583293944597244,0.009695453627500683,9.595338255167007,0.14376628678292036,-0.9710205718874931,125.68750762939453,10.717483094675373
DEU,J62_J63,2014,18785.599037706852,133.27935791015625,138.28140258789062,114.73777770996094,111.0923843383789,119.93156433105469,50599.40096229315,112.39724731445312,0.033993966644629836,0.202852301299572,0.03069192753173411,-0.2469229744747281,2.6528213173151016,-0.3391091013327241,1.7629407346248627,129.02175903320312,4.097267986378128,0.020937911176588386,0.18921641167253256,0.007948937854962423,-0.2469229744747281,-0.3571330104023218,2.652842178940773,-0.3516619559377432,1.6888687387108803,129.02182006835937,3.604096137332391,2.0011601969599724,0.10715230600908399,0.27925975155085325,0.15813007485121489,-0.2469229744747281,2.652824856340885,-0.2687704050913453,2.1779950708150864,129.0217742919922,6.8608290035868436
DEU,J62_J63,2015,18046.4787876606,133.29296875,130.81167602539062,92.97569274902344,89.85627746582031,103.1248779296875,53206.5212123394,116.56671905517578,-0.37056689616292715,-0.3317703027278185,-0.11864793486893177,0.5086281802505255,3.0262991786003113,-0.08721038466319442,-3.554847091436386,132.9263458251953,-0.9281149635366859,-0.3578558564186096,-0.3177226521074772,-0.09517421713098884,0.5086281802505255,0.3803001018241048,3.026270307600498,-0.07544273976236582,-3.4818295389413834,132.92637634277344,-0.4128261063075733,2.2290153428912163,-0.2960649086162448,-0.2494341228157282,0.01893623120849952,0.5086281802505255,3.0262816697359085,-0.018237839685752988,-3.1268756836652756,132.92633056640625,2.092248856737733
DEU,J62_J63,2016,18629.274314641953,156.27865600585937,161.3566436767578,104.78933715820312,96.6800537109375,117.54325103759766,57070.72568535805,121.6053466796875,0.37893380504101515,0.7100106682628393,0.8326062932610512,-0.03270153247285634,0.19980696961283684,0.07097527850419283,0.40826802141964436,133.1919403076172,2.5678995026115814,0.37375795654952526,0.703749991953373,0.8222996257245541,-0.03270153247285634,-0.16117936465889215,0.19976214971393347,0.06620995700359344,0.38114082999527454,133.19190979003906,2.353039511083743,3.2759662717580795,0.48413267359137535,0.8372589945793152,1.0420894250273705,-0.03270153247285634,0.1997888321056962,0.16783032333478332,0.9596282616257668,133.19190979003906,6.933993114213166
DEU,J62_J63,2017,17738.515968953485,153.13551330566406,153.58473205566406,101.58489227294922,95.47352600097656,114.30276489257813,59227.668619955664,124.21961975097656,-0.2025891561061144,-0.12184911174699664,-0.38434332236647606,-0.052279781084507704,1.2151215225458145,0.09439523564651608,-0.571137061342597,134.8103790283203,-0.022681685650205452,-0.1916365697979927,-0.1076802727766335,-0.36238417960703373,-0.052279781084507704,0.35595090594142675,1.215216238051653,0.10446994565427303,-0.5169427953660488,134.81048583984375,0.44471354365542837,1.6898224130272865,-0.15059346333146095,-0.054584722965955734,-0.280095636844635,-0.052279781084507704,1.215206366032362,0.14222341123968363,-0.3138583153486252,134.8104705810547,2.195840252171699
