country,code,year,valueCOMP,valueEMP,valueEMPE,valueGO,valueGO_PI,valueGO_PYP,valueGO_Q,valueH_EMP,valueH_EMPE,valueII,valueII_PI,valueII_PYP,valueII_Q,valueLP_QI,valueVA,valueVA_PI,valueVA_PYP,valueVA_Q
AUT,TOT,2011,144318.2,4161.95,3589.96,587792.3,103.2107856185184,569506.662,569506.662,6957481,5638555,311388.3,104.7505961614394,297266.375,297266.375,101.3277253721593,276404,101.5294208829479,272240.3,272240.3
AUT,TOT,2012,150324.4,4205.16,3641.34,606542.2,105.1735341336084,595222.922,576706.1124231808,6929485,5662338,322993.9,106.6111401774645,317357.125,302964.4926996799,102.2751527076001,283548.2,103.6057137596721,277865.8,273680.0797084702
AUT,TOT,2013,154509.2,4219.77,3662.04,616182.1,106.3026950183719,609636.922,579648.6155816721,6886950,5654545,327557.9,107.2247193022393,325683.5,305487.3000662259,103.0538837074639,288624.2,105.309937937207,283953.4,274071.1899119127
AUT,TOT,2014,158788.9,4259.9,3694.48,622534.9,107.2656656335955,616946.1580000001,580367.3489767843,6907708,5684899,325304.7,106.8800111864576,326353.875,304364.3955393019,103.4448088274407,297230.2,107.715491977725,290592.3,275940.0663197692
AUT,TOT,2015,163660.9,4285.54,3735.11,635795,108.0077158435646,631426.844,588657.0186530636,6879494,5672811,328768.2,106.0773264739161,331255.96875,309932.5849627655,104.896705382542,307026.9,110.1757438614915,300170.9,278670.140304187
AUT,TOT,2016,170023.2,4341,3789.91,646055,108.5480750853104,642838.897,595178.6795779202,7022609,5802719,328462,105.690309575239,329664.75,310777.7821070473,104.8164377129173,317593,111.7302949364879,313174.2,284249.6747910071
AUT,TOT,2017,175782.5,4414.54,3861.76,678193.3,110.6715181051386,665180.875,612798.4070442696,7137454,5911409,348252,108.5146940242617,339187.8125,320926.1226153741,105.8576011887743,329941.4,113.0835282518487,325993.1,291767.8684955659
AUT,TOT_IND,2010,138701.3,4086.629999999999,3513.91,549895.8999999999,100,537991.817,549895.8999999999,6813804,5523267,286439,100,276574.1521511078,286439,100,263456.9,100,261417.5,263456.9
AUT,TOT_IND,2011,144145.6,4150.499999999999,3578.54,587620,103.2108106714313,569339.5580000001,569339.5838839711,6945624,5626695,311388.3,104.7505999279478,297266.3643112183,297266.3643112182,101.310594521907,276231.5,101.5283032273836,272073.4,272073.3935455905
AUT,TOT_IND,2012,150153.4,4193.950000000001,3630.13,606371.2,105.1725775912095,595060.657,576548.7676425283,6918239,5651092,322993.9,106.6111431343349,317357.1276092529,302964.4842969305,102.253627431637,283377.4,103.6026790983462,277703.5,273523.2355632428
AUT,TOT_IND,2013,154334.9,4209.49,3651.76,616007.6,106.3004452987002,609471.6310000001,579496.7257842075,6875725,5643319,327558,107.2247535827407,325683.5043373108,305487.2956618527,103.0350292718353,288449.9,105.3045302262654,283788.2,273919.7443644774
AUT,TOT_IND,2014,158616,4249.860000000001,3684.43,622362,107.2631806163144,616776.046,580219.6023127631,6897500,5674694,325304.6,106.8800108118594,326353.8739318848,304364.3030431883,103.4120023426118,297057.3,107.7103984324041,290422.1,275792.5922875723
AUT,TOT_IND,2015,163485.3,4275.37,3724.94,635619.3,108.0047117213403,631255.3099999999,588510.7139028731,6870626,5663943,328768.2000000001,106.0773309497832,331255.9599761963,309932.5718853525,104.8447012354163,306851.3,110.1704775851931,299999.4,278524.0717166871
AUT,TOT_IND,2016,169849.6,4331.05,3779.969999999999,645881.3,108.5446725917466,642668.344,595037.3100569018,7012242,5792350,328462,105.69031806575,329664.7374267578,310777.7571410691,104.786961348414,317419.2,111.7246775540889,313003.6000000001,284108.4055457031
AUT,TOT_IND,2017,175609.7,4404.87,3852.08,678020.4,110.6681476165157,665010.713,612660.8374701077,7128847,5902802,348251.9,108.51467478666,339187.802482605,320926.0873560775,105.8018538871244,329768.7,113.0776879833742,325822.9,291630.2109470842
BEL,A,2010,410.7,64.24787499999999,19.8305,8980.700000000001,100,8300.9,8980.700000000001,147583.388,28245.572,6197.1,100,5858.3,6197.1,100,2783.6,100,2442.6,2783.6
BEL,A,2011,454.5,61.58675,20.42325,9321.700000000001,102.376,9106.200000000001,9105.299999999999,143812.401,30063.223,6880.6,109.234,6299,6299,103.4590312210043,2441.1,86.98699999999999,2807.2,2806.3
BEL,A,2012,482,60.70975,21.0605,10242.8,113.737,9220.1,9005.700000000001,137219.475,30813.051,7202.8,115.753,6797.2,6222.6,107.6030297883787,3040,109.162,2422.9,2784.9
BEL,A,2013,500.1,59.664625,21.1155,10154,116.237,9935.6,8735.6,134323.343,31419.967,7454.8,117.582,7338.8,6340.1,93.89778392750053,2699.2,113.464,2596.8,2378.9
BEL,A,2014,531.4,59.47212500000001,21.5585,9736.299999999999,110.765,10217.3,8790.1,136616.447,32421.265,7138.1,111.488,7528.2,6402.6,91.97631543938765,2598.2,109.628,2689.1,2370
BEL,A,2015,560.2,60.14025,22.71425,9873.4,106.369,10281.5,9282.200000000001,140252.958,34275.472,7000.8,107.822,7238.9,6492.9,104.9128184488756,2872.6,103.506,3042.6,2775.3
BEL,A,2016,579.7,59.238,22.741,9756.6,104.805,9902.200000000001,9309.299999999999,140756.35,34818.332,7060.4,105.614,7208,6685.1,98.04756665681897,2696.2,103.582,2694.2,2603
BEL,A,2017,609.8,58.403875,22.72425,10362.4,112.769,9630.6,9189.1,142021.377,35636.308,7454.6,109.443,7193.8,6811.4,87.822654770743,2907.8,123.603,2436.8,2352.5
BEL,B,2010,130,2.6785,2.60075,670.6,100,668.7,670.6,3988.753,3810.415,421.9,100,410.1,421.9,100,248.7,100,258.6,248.7
BEL,B,2011,139.3,2.66,2.57,707,102.081,692.6,692.6,4144.759,3929.829,435.5,105.889,411.3,411.3,108.8508456766327,271.5,96.512,281.3,281.3
BEL,B,2012,135,2.578625,2.5015,636.7,104.207,623.7,611,3941.842,3756.643,393,108.794,382.5,361.2,101.6783294228755,243.7,97.508,241.2,249.9
BEL,B,2013,131.6,2.48575,2.42025,619.5,105.043,614.5,589.8,3746.988,3593.431,394.4,109.518,391.8,360.1,97.76314313407502,225.1,98.565,222.7,228.4
BEL,B,2014,165.2,2.6745,2.6075,778.5,106.423,768.5,731.5,4177.535,4016.607,498.5,108.71,502.2,458.6,103.7353092776637,280,103.643,266.3,270.2
BEL,B,2015,144.6,2.37975,2.314,646.4,107.373,640.7,602,3688.604,3537.526,424.4,108.424,425.5,391.4,90.30999583085654,222,106.898,215.2,207.7
BEL,B,2016,146.2,2.42475,2.33775,653.3,106.874,656.3,611.3,3761.653,3565.885,414.9,108.296,415.4,383.1,96.10291024805991,238.4,105.79,240.9,225.4
BEL,B,2017,148.6,2.45675,2.36775,682.7,107.695,677.5,633.9,3814.013,3610.352,430.3,111.429,418.2,386.2,103.0676800978971,252.4,102.975,259.3,245.1
BEL,C,2010,29062.5,541.5940000000001,517.04025,201770.6,100,190419.9,201770.6,839847.547,784077.691,153701.3,100,142913.8,153701.3,100,48069.3,100,47506.1,48069.3
BEL,C,2011,30227.4,543.0655,518.5765,229111.6,106.612,214905.9,214903.1,852914.7339999999,795729.541,180710.3,108.886,165962.7,165962.6,100.2525540012351,48401.3,98.898,48943.2,48940.5
BEL,C,2012,30927.8,535.2793750000001,511.1455,229383.5,109.65,223029.7,209196.2,839381.301,781746.696,180573.8,112.625,174579,160331.8,101.9678070304516,48809.7,99.636,48450.7,48988
BEL,C,2013,31198.2,522.94625,498.98,223146.4,109.217,224030.4,204314.2,822066.8870000001,764291.626,174081.1,112.407,174419.1,154867,105.8252826657903,49065.3,98.539,49611.3,49792.5
BEL,C,2014,31161.2,509.53,485.50625,220238.5,107.836,223059.6,204234.7,801994.6189999999,744760.179,169922,111.02,172045.3,153055.9,112.7827620841445,50316.49999999999,97.19199999999999,51014.3,51770.4
BEL,C,2015,30535.6,498.417625,473.9685,214432.2,103.679,223029.8,206823.2,786324.532,730034.563,162009,105.06,171198.7,154205.8,118.4927645400842,52423.2,98.30200000000001,51831.1,53328.7
BEL,C,2016,30684.6,498.3025,473.55125,216227.8,102.179,219401.5,211616.1,786379.0650000001,730385.3100000001,162738.7,102.492,166816.3,158781.6,118.8509186652908,53489.10000000001,99.992,52585.2,53493.6
BEL,C,2017,31820.1,500.86975,476.10675,238389.1,107.514,226560.5,221728.5,795282.086,739040.437,182042.2,108.609,171789.3,167612.1,120.3372796119584,56346.9,102.868,54771.2,54775.8
BEL,C10-C12,2010,4039.6,96.92475,90.062,32845.1,100,32435.2,32845.1,148283.283,129965.823,25923.7,100,25189.8,25923.7,100,6921.4,100,7245.4,6921.4
BEL,C10-C12,2011,4216,96.97449999999999,90.53574999999999,36792.5,104.857,35091,35088.3,148402.934,130859.828,29899.4,108.069,27667,27667,107.1360782521319,6893.1,92.88200000000001,7424,7421.3
BEL,C10-C12,2012,4431.4,96.17512499999999,90.22125,37907.9,108.533,36626.3,34927.5,148531.569,131402.625,30681.3,113.872,29117.7,26943.7,116.5644392395013,7226.6,89.423,7508.6,8081.4
BEL,C10-C12,2013,4584.5,95.75774999999999,89.96299999999999,39241.2,113.869,37402.2,34461.6,148264.583,131765.765,31666,118.243,30495.5,26780.5,111.6042151269177,7575.2,98.078,6906.7,7723.6
BEL,C10-C12,2014,4630.3,94.50450000000001,88.76975,39089.2,113.743,39132.7,34366.3,145651.378,130152.764,31344.2,118.348,31316.4,26484.8,117.2235100173995,7745,97.18300000000001,7816.3,7969.5
BEL,C10-C12,2015,4719.9,94.74275,89.02800000000001,38774.3,110.911,39764.2,34959.7,145679.041,131030.409,30752.9,114.487,31789.9,26861.4,120.670448629963,8021.4,97.758,7974.3,8205.4
BEL,C10-C12,2016,4781.4,95.05862499999999,89.42675,40406.3,110.64,40505.5,36520.6,146308.459,132152.973,32248.6,112.885,32706.3,28567.6,116.8229808899645,8157.7,102.251,7799.2,7978.1
BEL,C10-C12,2017,4945.6,96.31825000000001,90.82025,42966.4,115.126,41292.1,37321.3,149025.546,134694.594,34748.1,118.216,33181.1,29393.7,114.0360401820466,8218.299999999999,103.604,8111,7932.4
BEL,C13-C15,2010,1102.7,30.19675,28.35325,5479.7,100,5262.3,5479.7,41962.983,38100.959,3905.3,100,3809.9,3905.3,100,1574.4,100,1452.4,1574.4
BEL,C13-C15,2011,1033.3,28.54775,26.75825,5386.5,106.804,5043.3,5043.4,39536.154,35811.51,3926.8,107.864,3640.5,3640.5,94.56983024916272,1459.7,104.057,1402.8,1402.8
BEL,C13-C15,2012,1009.1,26.49975,24.69025,5027.2,109.576,4900.1,4587.9,37265.976,33368.631,3633.1,111.015,3530,3272.6,94.17282695624303,1394.1,105.876,1370.1,1316.7
BEL,C13-C15,2013,982.2,25.053625,23.233,4983.4,110.874,4925,4494.7,35840.865,31914.761,3593.3,112.097,3558.6,3205.5,95.97639874617606,1390.1,107.712,1366.4,1290.6
BEL,C13-C15,2014,956.1,24.025875,22.147,5080.7,110.305,5106.9,4606,34719.163,30723.525,3647.2,111.94,3652.4,3258.2,103.6602597778595,1433.5,106.162,1454.5,1350.3
BEL,C13-C15,2015,978.1,23.66425,21.72125,5121.5,111.668,5059,4586.4,34962.066,30838.841,3642.3,111.335,3662,3271.5,100.3252089559498,1479.2,112.405,1397,1316
BEL,C13-C15,2016,921.2,22.513,20.4795,4804.1,112.847,4753.9,4257.2,33537.681,29275.034,3369.5,111.449,3366.1,3023.4,98.11705743470941,1434.6,116.197,1387.8,1234.6
BEL,C13-C15,2017,927.6,22.544125,20.36125,4850,114.28,4789.2,4244,33594.774,29005.573,3402.5,114.567,3309.9,2969.9,101.0048123884654,1447.5,113.699,1479.3,1273.1
BEL,C16-C18,2010,1951.5,44.99424999999999,40.32675,10057.3,100,9553.4,10057.3,70805.602,61236.773,7169.9,100,6680,7169.9,100,2887.4,100,2873.4,2887.4
BEL,C16-C18,2011,1971,44.67075000000001,40.017,10861.6,104.402,10403.6,10403.6,70988.44,60987.206,7895.5,106.812,7392,7392,104.0362630082679,2966.1,98.48699999999999,3011.6,3011.7
BEL,C16-C18,2012,1998.5,43.869875,39.2155,10768,105.584,10647.5,10198.5,70509.7,59655.958,7849.6,108.717,7712,7220.2,103.6610247258934,2918.4,97.914,2935.5,2980.6
BEL,C16-C18,2013,1960.8,42.497375,37.753,10575.8,107.168,10419.5,9868.5,68788.747,57246.311,7827.5,110.256,7718.3,7099.4,98.34397168004824,2748.3,99.621,2701.2,2758.7
BEL,C16-C18,2014,1929.9,41.438375,36.59725,11046,109.07,10853.4,10127.5,67143.86499999999,55417.255,8214,112.189,8072.4,7321.6,101.954763174871,2832,101.447,2781,2791.6
BEL,C16-C18,2015,1854.1,40.158,35.209,10395.4,109.067,10395.7,9531.200000000001,63765.342,53351.517,7591.3,112.457,7573.3,6750.4,106.9913605787836,2804.1,100.79,2822.4,2782.1
BEL,C16-C18,2016,1859.3,39.771,34.75875,10399.6,109.298,10377.6,9514.9,62124.898,52770.346,7545.5,112.161,7565.4,6727.4,110.1323098227249,2854.1,102.293,2812.2,2790.1
BEL,C16-C18,2017,1859.3,39.084375,34.1635,10586.1,111.667,10361.5,9480.1,61310.89,52348.91,7681.3,114.936,7495.8,6683.1,112.0504677372005,2904.8,103.688,2865.7,2801.5
BEL,C19,2010,617.8,4.4635,4.4635,29138,100,24828.5,29138,7663.154,7663.154,27899,100,23684,27899,100,1239,100,1144.5,1239
BEL,C19,2011,614,4.39475,4.39475,36505.2,114.051,32007.8,32007.7,7539.731,7539.731,35716.4,116.428,30676.9,30676.9,109.1756585939748,788.8,59.27,1330.9,1330.9
BEL,C19,2012,619.2,4.239,4.239,38674.6,123.392,35746.9,31342.9,7271.996,7271.996,37440.8,124.758,34940.9,30010.8,115.6617048152909,1233.8,90.73,806,1359.9
BEL,C19,2013,664.6,4.2965,4.2965,36026.3,116.805,38058.1,30843.2,7360.222,7360.222,35066.7,121.383,36041.8,28889.4,186.7529890269529,959.6,43.178,2016.3,2222.4
BEL,C19,2014,639.7,4.3675,4.3675,33741.9,110.754,35585.2,30465.6,7480.402,7480.402,32800.2,115.087,34594.3,28500.3,189.7388003951108,941.7,41.036,990.9,2294.8
BEL,C19,2015,679.2,4.3955,4.3955,26100.5,92.425,31276.7,28239.8,7500.327,7500.327,23976.6,92.248,29912.7,25991.3,274.1133132428087,2123.9,63.895,1364,3324.1
BEL,C19,2016,754.4,4.88175,4.88175,22670.3,82.91,25271.8,27343.2,8299.264999999999,8299.264999999999,20700.1,80.97799999999999,23581.2,25562.7,197.183259405946,1970.2,74.46299999999999,1690.6,2645.9
BEL,C19,2017,724.2,4.838,4.838,27024.9,95.631,23430,28259.5,8226.734,8226.734,25002.5,93.842,21575,26643.1,187.2912063295235,2022.4,81.18300000000001,1855,2491.2
BEL,C20,2010,3829.5,45.648125,45.465,29592.5,100,27555,29592.5,74721.891,74251.481,22167.7,100,20304.1,22167.7,100,7424.8,100,7250.9,7424.8
BEL,C20,2011,3964.9,45.772,45.60875,33309.2,107.655,30940.7,30940.7,74851.674,74434.069,25674.2,109.501,23446.6,23446.6,100.7583532491304,7635,101.88,7494.1,7494.1
BEL,C20,2012,4070.1,44.985375,44.8485,33779.7,113.358,32080.3,29799.2,73931.19500000001,73565.947,26177.6,114.319,25074.3,22898.8,93.60853464590241,7602.1,110.548,7006,6876.7
BEL,C20,2013,4096,44.3865,44.28275,33134.5,115.939,32396.8,28579.3,72813.19900000001,72538.558,25512.6,116.126,25115.7,21969.8,91.03208524445201,7621.9,115.724,7281.1,6586.3
BEL,C20,2014,4141.4,44.22,44.1185,31635.1,115.155,31850.6,27471.8,72331.62699999999,72075.935,23496.2,114.251,23881.6,20565.3,95.81219707634199,8138.9,118.189,7969,6886.3
