country,code,year,valuecomp,valueemp,valueempe,valuego,valuego_pi,valuego_pyp,valuego_q,valueh_emp,valueh_empe,valueii,valueii_pi,valueii_pyp,valueii_q,valuelp_qi,valueva,valueva_pi,valueva_pyp,valueva_q
BEL,A,2010,410.70001,64.247871,19.8305,8980.7002,100,8300.9004,8980.7002,147583.39,28245.572,6197.1001,100,5858.2998,6197.1001,100,2783.6001,100,2442.6001,2783.6001
BEL,A,2011,454.5,61.58675,20.42325,9321.7002,102.376,9106.2002,9105.2998,143812.41,30063.223,6880.6001,109.234,6299,6299,103.45903,2441.1001,86.987,2807.2,2806.3
BEL,A,2012,482,60.709751,21.060499,10242.8,113.737,9220.0996,9005.7002,137219.47,30813.051,7202.7998,115.753,6797.2002,6222.6001,107.60303,3040,109.162,2422.8999,2784.8999
BEL,A,2013,500.10001,59.664623,21.115499,10154,116.237,9935.5996,8735.5996,134323.34,31419.967,7454.7998,117.582,7338.7998,6340.1001,93.897781,2699.2,113.464,2596.8,2378.8999
BEL,A,2014,531.40002,59.472126,21.5585,9736.2998,110.765,10217.3,8790.0996,136616.45,32421.266,7138.1001,111.488,7528.2002,6402.6001,91.976318,2598.2,109.628,2689.1001,2370
BEL,A,2015,560.20001,60.140251,22.714251,9873.4004,106.369,10281.5,9282.2002,140252.95,34275.473,7000.7998,107.822,7238.8999,6492.8999,104.91282,2872.6001,103.506,3042.6001,2775.3
BEL,A,2016,579.70001,59.237999,22.740999,9756.5996,104.805,9902.2002,9309.2998,140756.34,34818.332,7060.3999,105.614,7208,6685.1001,98.047569,2696.2,103.582,2694.2,2603
BEL,A,2017,609.79999,58.403873,22.724251,10362.4,112.769,9630.5996,9189.0996,142021.38,35636.309,7454.6001,109.443,7193.7998,6811.3999,87.822655,2907.8,123.603,2436.8,2352.5
BEL,B,2010,130,2.6784999,2.60075,670.59998,100,668.70001,670.59998,3988.7529,3810.415,421.89999,100,410.10001,421.89999,100,248.7,100,258.60001,248.7
BEL,B,2011,139.3,2.6600001,2.5699999,707,102.081,692.59998,692.59998,4144.7588,3929.8291,435.5,105.889,411.29999,411.29999,108.85085,271.5,96.512001,281.29999,281.29999
BEL,B,2012,135,2.578625,2.5014999,636.70001,104.207,623.70001,611,3941.842,3756.6431,393,108.794,382.5,361.20001,101.67833,243.7,97.508003,241.2,249.89999
BEL,B,2013,131.60001,2.48575,2.4202499,619.5,105.043,614.5,589.79999,3746.988,3593.4309,394.39999,109.518,391.79999,360.10001,97.763145,225.10001,98.565002,222.7,228.39999
BEL,B,2014,165.2,2.6745,2.6075001,778.5,106.423,768.5,731.5,4177.5352,4016.6069,498.5,108.71,502.20001,458.60001,103.73531,280,103.643,266.29999,270.20001
BEL,B,2015,144.60001,2.37975,2.3139999,646.40002,107.373,640.70001,602,3688.604,3537.5259,424.39999,108.424,425.5,391.39999,90.309998,222,106.898,215.2,207.7
BEL,B,2016,146.2,2.4247501,2.33775,653.29999,106.874,656.29999,611.29999,3761.6531,3565.885,414.89999,108.296,415.39999,383.10001,96.102913,238.39999,105.79,240.89999,225.39999
BEL,B,2017,148.60001,2.4567499,2.3677499,682.70001,107.695,677.5,633.90002,3814.0129,3610.3521,430.29999,111.429,418.20001,386.20001,103.06768,252.39999,102.975,259.29999,245.10001
BEL,C,2010,29062.5,541.59399,517.04022,201770.59,100,190419.91,201770.59,839847.56,784077.69,153701.3,100,142913.8,153701.3,100,48069.301,100,47506.102,48069.301
BEL,C,2011,30227.4,543.06549,518.57648,229111.59,106.612,214905.91,214903.09,852914.75,795729.56,180710.3,108.886,165962.7,165962.59,100.25256,48401.301,98.898003,48943.199,48940.5
BEL,C,2012,30927.801,535.27936,511.14551,229383.5,109.65,223029.7,209196.2,839381.31,781746.69,180573.8,112.625,174579,160331.8,101.9678,48809.699,99.636002,48450.699,48988
BEL,C,2013,31198.199,522.94623,498.98001,223146.41,109.217,224030.41,204314.2,822066.88,764291.63,174081.09,112.407,174419.09,154867,105.82528,49065.301,98.539001,49611.301,49792.5
BEL,C,2014,31161.199,509.53,485.50626,220238.5,107.836,223059.59,204234.7,801994.63,744760.19,169922,111.02,172045.3,153055.91,112.78276,50316.5,97.192001,51014.301,51770.398
BEL,C,2015,30535.6,498.41763,473.96851,214432.2,103.679,223029.8,206823.2,786324.56,730034.56,162009,105.06,171198.7,154205.8,118.49277,52423.199,98.302002,51831.102,53328.699
BEL,C,2016,30684.6,498.30249,473.55124,216227.8,102.179,219401.5,211616.09,786379.06,730385.31,162738.7,102.492,166816.3,158781.59,118.85092,53489.102,99.991997,52585.199,53493.602
BEL,C,2017,31820.1,500.86975,476.10675,238389.09,107.514,226560.5,221728.5,795282.06,739040.44,182042.2,108.609,171789.3,167612.09,120.33728,56346.898,102.868,54771.199,54775.801
BEL,C10-C12,2010,4039.6001,96.924751,90.061996,32845.102,100,32435.199,32845.102,148283.28,129965.82,25923.699,100,25189.801,25923.699,100,6921.3999,100,7245.3999,6921.3999
BEL,C10-C12,2011,4216,96.974503,90.535751,36792.5,104.857,35091,35088.301,148402.94,130859.83,29899.4,108.069,27667,27667,107.13608,6893.1001,92.882004,7424,7421.2998
BEL,C10-C12,2012,4431.3999,96.175125,90.221252,37907.898,108.533,36626.301,34927.5,148531.56,131402.63,30681.301,113.872,29117.699,26943.699,116.56444,7226.6001,89.422997,7508.6001,8081.3999
BEL,C10-C12,2013,4584.5,95.757751,89.962997,39241.199,113.869,37402.199,34461.602,148264.58,131765.77,31666,118.243,30495.5,26780.5,111.60422,7575.2002,98.078003,6906.7002,7723.6001
BEL,C10-C12,2014,4630.2998,94.504501,88.769753,39089.199,113.743,39132.699,34366.301,145651.38,130152.77,31344.199,118.348,31316.4,26484.801,117.22351,7745,97.182999,7816.2998,7969.5
BEL,C10-C12,2015,4719.8999,94.742752,89.028,38774.301,110.911,39764.199,34959.699,145679.05,131030.41,30752.9,114.487,31789.9,26861.4,120.67045,8021.3999,97.758003,7974.2998,8205.4004
BEL,C10-C12,2016,4781.3999,95.058624,89.42675,40406.301,110.64,40505.5,36520.602,146308.45,132152.97,32248.6,112.885,32706.301,28567.6,116.82298,8157.7002,102.251,7799.2002,7978.1001
BEL,C10-C12,2017,4945.6001,96.318253,90.820251,42966.398,115.126,41292.102,37321.301,149025.55,134694.59,34748.102,118.216,33181.102,29393.699,114.03604,8218.2998,103.604,8111,7932.3999
BEL,C13-C15,2010,1102.7,30.196751,28.353251,5479.7002,100,5262.2998,5479.7002,41962.984,38100.961,3905.3,100,3809.8999,3905.3,100,1574.4,100,1452.4,1574.4
BEL,C13-C15,2011,1033.3,28.54775,26.758249,5386.5,106.804,5043.2998,5043.3999,39536.152,35811.512,3926.8,107.864,3640.5,3640.5,94.569832,1459.7,104.057,1402.8,1402.8
BEL,C13-C15,2012,1009.1,26.49975,24.69025,5027.2002,109.576,4900.1001,4587.8999,37265.977,33368.633,3633.1001,111.015,3530,3272.6001,94.172829,1394.1,105.876,1370.1,1316.7
BEL,C13-C15,2013,982.20001,25.053625,23.233,4983.3999,110.874,4925,4494.7002,35840.863,31914.762,3593.3,112.097,3558.6001,3205.5,95.976402,1390.1,107.712,1366.4,1290.6
BEL,C13-C15,2014,956.09998,24.025875,22.146999,5080.7002,110.305,5106.8999,4606,34719.164,30723.525,3647.2,111.94,3652.3999,3258.2,103.66026,1433.5,106.162,1454.5,1350.3
BEL,C13-C15,2015,978.09998,23.664249,21.721251,5121.5,111.668,5059,4586.3999,34962.066,30838.842,3642.3,111.335,3662,3271.5,100.32521,1479.2,112.405,1397,1316
BEL,C13-C15,2016,921.20001,22.513,20.4795,4804.1001,112.847,4753.8999,4257.2002,33537.68,29275.033,3369.5,111.449,3366.1001,3023.3999,98.117058,1434.6,116.197,1387.8,1234.6
BEL,C13-C15,2017,927.59998,22.544125,20.36125,4850,114.28,4789.2002,4244,33594.773,29005.572,3402.5,114.567,3309.8999,2969.8999,101.00481,1447.5,113.699,1479.3,1273.1
BEL,C16-C18,2010,1951.5,44.994251,40.326752,10057.3,100,9553.4004,10057.3,70805.602,61236.773,7169.8999,100,6680,7169.8999,100,2887.3999,100,2873.3999,2887.3999
BEL,C16-C18,2011,1971,44.67075,40.016998,10861.6,104.402,10403.6,10403.6,70988.438,60987.207,7895.5,106.812,7392,7392,104.03626,2966.1001,98.487,3011.6001,3011.7
BEL,C16-C18,2012,1998.5,43.869877,39.2155,10768,105.584,10647.5,10198.5,70509.703,59655.957,7849.6001,108.717,7712,7220.2002,103.66103,2918.3999,97.914001,2935.5,2980.6001
BEL,C16-C18,2013,1960.8,42.497375,37.752998,10575.8,107.168,10419.5,9868.5,68788.75,57246.313,7827.5,110.256,7718.2998,7099.3999,98.343971,2748.3,99.621002,2701.2,2758.7
BEL,C16-C18,2014,1929.9,41.438374,36.597252,11046,109.07,10853.4,10127.5,67143.867,55417.254,8214,112.189,8072.3999,7321.6001,101.95477,2832,101.447,2781,2791.6001
BEL,C16-C18,2015,1854.1,40.158001,35.209,10395.4,109.067,10395.7,9531.2002,63765.344,53351.516,7591.2998,112.457,7573.2998,6750.3999,106.99136,2804.1001,100.79,2822.3999,2782.1001
BEL,C16-C18,2016,1859.3,39.771,34.758751,10399.6,109.298,10377.6,9514.9004,62124.898,52770.348,7545.5,112.161,7565.3999,6727.3999,110.13231,2854.1001,102.293,2812.2,2790.1001
BEL,C16-C18,2017,1859.3,39.084373,34.163502,10586.1,111.667,10361.5,9480.0996,61310.891,52348.91,7681.2998,114.936,7495.7998,6683.1001,112.05047,2904.8,103.688,2865.7,2801.5
BEL,C19,2010,617.79999,4.4635,4.4635,29138,100,24828.5,29138,7663.1538,7663.1538,27899,100,23684,27899,100,1239,100,1144.5,1239
BEL,C19,2011,614,4.3947501,4.3947501,36505.199,114.051,32007.801,32007.699,7539.731,7539.731,35716.398,116.428,30676.9,30676.9,109.17566,788.79999,59.27,1330.9,1330.9
BEL,C19,2012,619.20001,4.2389998,4.2389998,38674.602,123.392,35746.898,31342.9,7271.9961,7271.9961,37440.801,124.758,34940.898,30010.801,115.66171,1233.8,90.730003,806,1359.9
BEL,C19,2013,664.59998,4.2965002,4.2965002,36026.301,116.805,38058.102,30843.199,7360.2222,7360.2222,35066.699,121.383,36041.801,28889.4,186.75299,959.59998,43.178001,2016.3,2222.3999
BEL,C19,2014,639.70001,4.3674998,4.3674998,33741.898,110.754,35585.199,30465.6,7480.4019,7480.4019,32800.199,115.087,34594.301,28500.301,189.7388,941.70001,41.035999,990.90002,2294.8
BEL,C19,2015,679.20001,4.3955002,4.3955002,26100.5,92.425003,31276.699,28239.801,7500.3271,7500.3271,23976.6,92.248001,29912.699,25991.301,274.11331,2123.8999,63.895,1364,3324.1001
BEL,C19,2016,754.40002,4.8817501,4.8817501,22670.301,82.910004,25271.801,27343.199,8299.2646,8299.2646,20700.1,80.977997,23581.199,25562.699,197.18326,1970.2,74.462997,1690.6,2645.8999
BEL,C19,2017,724.20001,4.8379998,4.8379998,27024.9,95.630997,23430,28259.5,8226.7344,8226.7344,25002.5,93.842003,21575,26643.1,187.2912,2022.4,81.182999,1855,2491.2
BEL,C20,2010,3829.5,45.648125,45.465,29592.5,100,27555,29592.5,74721.891,74251.484,22167.699,100,20304.1,22167.699,100,7424.7998,100,7250.8999,7424.7998
BEL,C20,2011,3964.8999,45.771999,45.608749,33309.199,107.655,30940.699,30940.699,74851.672,74434.07,25674.199,109.501,23446.6,23446.6,100.75835,7635,101.88,7494.1001,7494.1001
BEL,C20,2012,4070.1001,44.985374,44.848499,33779.699,113.358,32080.301,29799.199,73931.195,73565.945,26177.6,114.319,25074.301,22898.801,93.608536,7602.1001,110.548,7006,6876.7002
BEL,C20,2013,4096,44.386501,44.282749,33134.5,115.939,32396.801,28579.301,72813.195,72538.555,25512.6,116.126,25115.699,21969.801,91.032082,7621.8999,115.724,7281.1001,6586.2998
BEL,C20,2014,4141.3999,44.220001,44.1185,31635.1,115.155,31850.6,27471.801,72331.625,72075.938,23496.199,114.251,23881.6,20565.301,95.812195,8138.8999,118.189,7969,6886.2998
BEL,C20,2015,4169.8999,44.002251,43.895248,32137.4,109.719,33729.398,29290.5,71953.891,71688.797,22961.6,107.395,24427.6,21380.6,110.07649,9175.7998,116.589,9301.7998,7870.2002
BEL,C20,2016,3854.8999,41.585125,41.467251,28934.301,107.192,29616.5,26993,68159.742,67871.492,20434.6,104.671,20966.4,19522.699,109.54639,8499.7002,114.562,8650.0996,7419.2998
BEL,C20,2017,3935.8,41.916626,41.785252,31878.699,113.337,30150.199,28127.301,68657.5,68337.172,22661.801,111.632,21248.699,20300.5,113.89276,9216.9004,118.621,8901.5,7770
BEL,C20_C21,2010,5627.5,66.899872,66.68425,41688.602,100,39301.398,41688.602,109442.34,108888.7,28457.199,100,26123,28457.199,100,13231.4,100,13178.4,13231.4
BEL,C20_C21,2011,5902.2998,67.618622,67.408752,44918.898,106.50068,42177.102,42177.102,110373.16,109835.26,32298.699,109.05939,29615.699,29615.699,94.135651,12620.2,100.4681,12561.4,12561.4
BEL,C20_C21,2012,6117.6001,67.460625,67.269997,46467.5,111.16797,44516.602,41799.359,110718.24,110210.81,33458.699,113.48146,32154.9,29483.846,91.920074,13008.8,105.72732,12361.7,12304.104
BEL,C20_C21,2013,6296.8999,67.461876,67.312248,46743.801,112.77844,46076.301,41447.461,110491.58,110099.2,33055,114.90565,32645.301,28767.078,95.09803,13688.8,107.75669,13431,12703.435
BEL,C20_C21,2014,6243.7002,67.151375,66.998749,45958.5,111.89973,46319.398,41071.145,109714.26,109330.6,31711.699,113.32893,32152.9,27982,99.113953,14246.8,108.36749,14166.5,13146.748
BEL,C20_C21,2015,6356.1001,67.312622,67.148003,47873.301,108.97002,49160.398,43932.547,109752.19,109346.95,32988.699,108.96075,34311.199,30275.766,103.26911,14884.6,108.62582,14849.2,13702.635
BEL,C20_C21,2016,6315.8999,66.624123,66.438499,49596.398,107.5732,50240.398,46104.793,108867.45,108416.68,34341.199,107.55853,34788.898,31927.92,108.07346,15255.2,107.24581,15451.5,14224.519
BEL,C20_C21,2017,6578.2002,67.874252,67.676003,57558.602,109.94951,56314.602,52350.031,110824.3,110343.21,40750.602,111.30968,39377.301,36610.117,117.87139,16808,106.42709,16937.301,15792.972
BEL,C21,2010,1798,21.251751,21.21925,12096.1,100,11746.4,12096.1,34720.445,34637.219,6289.5,100,5818.8999,6289.5,100,5806.6001,100,5927.5,5806.6001
BEL,C21,2011,1937.4,21.846624,21.799999,11609.7,103.322,11236.4,11236.4,35521.484,35401.191,6624.5,107.382,6169.1001,6169.1001,85.301651,4985.2002,98.377998,5067.2998,5067.3999
BEL,C21,2012,2047.5,22.47525,22.421499,12687.8,105.412,12436.3,12036.4,36787.047,36644.867,7281.1001,110.422,7080.6001,6593.8999,88.488449,5406.7002,99.315002,5355.7002,5444
BEL,C21,2013,2200.8999,23.075375,23.029499,13609.3,104.87,13679.5,12977.3,37678.379,37560.645,7542.3999,110.611,7529.6001,6818.7998,98.268913,6066.8999,97.975998,6149.8999,6192.2002
BEL,C21,2014,2102.3,22.931376,22.880251,14323.4,103.816,14468.8,13796.9,37382.629,37254.672,8215.5,109.864,8271.2998,7477.8999,101.18014,6107.8999,96.558998,6197.5,6325.6001
BEL,C21,2015,2186.2,23.310375,23.25275,15735.9,105.868,15431,14863.7,37798.297,37658.152,10027.1,111.46,9883.5996,8996.2002,90.88427,5708.7998,99.367996,5547.3999,5745.1001
BEL,C21,2016,2461,25.039,24.971251,20662.1,106.064,20623.9,19480.801,40707.715,40545.188,13906.6,112.138,13822.5,12401.4,100.53903,6755.5,98.697998,6801.3999,6844.6001
BEL,C21,2017,2642.3999,25.957624,25.890751,25679.9,104.1,26164.4,24668.5,42166.797,42006.035,18088.801,111.891,18128.6,16166.4,115.45512,7591.1001,93.236,8035.7998,8141.7998
BEL,C22_C23,2010,2922.6001,54.459499,53.55175,12526.9,100,12256.1,12526.9,84597.375,82434.133,8293,100,8014.3999,8293,100,4233.8999,100,4241.7002,4233.8999
BEL,C22_C23,2011,3082.5,54.832249,53.9105,13688.6,103.141,13271.8,13271.7,86872.43,84621.656,9275.7002,105.857,8762.5,8762.5,103.71315,4412.8999,97.863998,4509.2998,4509.2002
BEL,C22_C23,2012,3127,53.803501,52.87925,13150.8,103.519,13102.8,12703.8,84556.945,82269.461,8936.2998,108.811,8693.7998,8212.7002,106.46105,4214.5,93.544998,4409,4505.2998
BEL,C22_C23,2013,3086.6001,52.316376,51.377499,12941.9,103.132,12990.4,12548.9,81854.359,79581.43,8835.0996,109.063,8814.5996,8100.8999,108.96548,4106.7998,91.999001,4175.7998,4463.8999
BEL,C22_C23,2014,3051.7,50.69825,49.7435,12969.3,103.875,12876.6,12485.5,79665.273,77394.07,8779.9004,107.995,8866.7998,8130,109.31364,4189.3999,96.121002,4009.8,4358.3999
BEL,C22_C23,2015,3031.7,49.900875,48.9515,13915,104.351,13851.5,13334.8,78690.305,76475.219,9491.4004,106.126,9658.5,8943.5,110.76451,4423.6001,101.408,4193,4362.2002
BEL,C22_C23,2016,3160.2,51.75975,50.827251,15149.7,104.639,15108,14478.1,81209.375,79084.305,10337.9,105.121,10436.7,9834.2998,113.33949,4811.7998,104.457,4671.2998,4606.5
BEL,C22_C23,2017,3233.8,51.93,51.043751,15807.1,106.037,15598.6,14907.1,81883,79841.602,10942.3,108.996,10553.3,10039.2,117.86088,4864.7998,100.72,5045.2998,4830
BEL,C24_C25,2010,4793.6001,93.408752,89.083,31006.699,100,28510.301,31006.699,143445.28,134177.63,24728,100,22407.4,24728,100,6278.7002,100,6102.8999,6278.7002
BEL,C24_C25,2011,4978.2998,93.784126,89.330002,36534.102,107.407,34014.699,34014.699,147393.56,137350.09,29984.699,109.633,27350.1,27350.1,103.3028,6549.3999,98.272003,6664.6001,6664.6001
BEL,C24_C25,2012,5077.3999,92.194,87.769753,33683.5,103.904,34818.898,32417.801,144188.53,134556.34,27435.5,108.548,27709.6,25274.9,114.62579,6248,86.365997,7109.2998,7234.2998
BEL,C24_C25,2013,4941.7998,86.726624,82.430748,30138.801,98.797997,31696.699,30505.6,136323.3,126592.42,23978.301,104.09,25005.4,23036.199,129.83986,6160.5,79.515999,6691.2998,7747.5
BEL,C24_C25,2014,4762.8999,82.041252,77.852997,29402.1,96.418999,30127.5,30494.1,129629.45,120070.97,23285.4,104.701,23149.4,22239.9,154.66769,6116.7002,69.698997,6978.1001,8775.7998
BEL,C24_C25,2015,4645.8999,80.514877,76.283249,29749,91.780998,31252.301,32413,128171.05,118322.07,23444.6,101.236,24247,23158.301,179.15251,6304.3999,62.726002,7005.2998,10050.7
BEL,C24_C25,2016,4752.8999,82.106125,77.847504,30345.801,91.152,30555.301,33291.602,130763.98,121221.55,23688.301,100.272,23916.199,23624.1,184.92285,6657.5,62.900002,6639.1001,10584.3
BEL,C24_C25,2017,4879.1001,82.835999,78.605003,35496.398,104.821,30867.5,33863.898,132305.66,123110.81,28209,110.539,25588.801,25519.4,144.91519,7287.3999,86.834999,5278.7002,8392.2002
BEL,C26,2010,699.40002,10.6225,10.3975,3057.7,100,2980.3,3057.7,17030.014,16470.078,1977.6,100,1917.3,1977.6,100,1080.1,100,1063,1080.1
BEL,C26,2011,764.40002,11.213625,10.97325,3253.8999,104.768,3105.8,3105.8,18229.926,17625.547,2082.8,102.371,2034.5,2034.6,92.648132,1171.1,109.322,1071.3,1071.2
BEL,C26,2012,806.09998,10.9555,10.69425,3442.3,105.912,3405.1001,3250.2,17800.65,17129.299,2219.1001,103.362,2197.8999,2146.8999,97.81427,1223.2,110.771,1207.2,1104.3
BEL,C26,2013,768.90002,10.580625,10.324,3160.3,106.841,3132.8,2957.8999,17209.158,16559.652,1960.2,102.825,1970.4,1906.4,96.146263,1200.1,114.359,1162.4,1049.4
BEL,C26,2014,758.40002,10.479375,10.2575,3215.8,107.654,3191.6001,2987.2,16970.992,16420.869,1977.6,102.087,1991.9,1937.2,97.46769,1238.2,118.026,1199.7,1049.1
BEL,C26,2015,800.09998,10.496125,10.30425,3463.7,109.369,3409.3,3167,16913.717,16452.811,2213.3999,102.627,2201.8,2156.7,95.374008,1250.3,122.21,1207.5,1023.1
BEL,C26,2016,893.20001,11.45225,11.26175,4096.3999,110.158,4067.1001,3718.7,18352.4,17906.723,2645,102.882,2638.3999,2570.8999,100.43212,1451.4,124.155,1428.7,1169
BEL,C26,2017,917.09998,11.54675,11.36375,4174.2002,109.688,4192.1001,3805.5,18562.281,18130.543,2695.5,104.424,2655.7,2581.3,105.11504,1478.7,119.492,1536.4,1237.5
BEL,C26_C27,2010,1815,30.495125,30.00075,7531.5,100,7329.3999,7531.5,48116.969,46901.523,4716.2998,100,4636.2998,4716.2998,100,2815.2,100,2693.1001,2815.2
BEL,C26_C27,2011,1845.3,30.310375,29.792,7852.5,104.35216,7525,7525,48133.988,46856.371,5007.5,102.3129,4894.2998,4894.2998,93.413254,2845,108.14613,2630.7,2630.7
BEL,C26_C27,2012,1858.2,29.198875,28.66375,7676,105.95333,7560,7244.6992,46186.359,44839.906,4983.3999,103.49879,4926.2998,4814.9351,90.121956,2692.6001,110.5647,2633.7,2435.3162
BEL,C26_C27,2013,1805.5,27.781876,27.262251,7070.5,107.1582,6991,6598.188,43931.719,42643.609,4443.8999,102.80478,4473.8999,4322.6592,88.571663,2626.6001,115.37454,2517.1001,2276.5854
BEL,C26_C27,2014,1760.8,27.265499,26.803499,7054.1001,107.79851,7012.2002,6543.7827,42815.109,41700.777,4366.8999,102.0546,4399,4278.9839,90.417938,2687.2,118.64169,2613.2,2264.9709
BEL,C26_C27,2015,1808.1,27.464251,27.025999,7055.5,109.21644,6963.8999,6460.1079,42885.137,41863.105,4431.7002,102.39424,4417,4328.0757,85.557243,2623.8,122.22392,2546.8999,2146.7158
BEL,C26_C27,2016,1693.5,25.138124,24.686251,7182.6001,109.80195,7144.2998,6541.4141,39616.73,38578.895,4584.8999,102.31837,4588.2998,4481.0132,90.222542,2597.7,124.21794,2556,2091.2439
BEL,C26_C27,2017,1785.5,25.080126,24.63175,7559.8999,110.21452,7531.6001,6859.2593,39909.383,38864.496,4908.5,105.10196,4778.5,4670.2271,94.918678,2651.3999,119.6293,2753.1001,2216.3467
BEL,C27,2010,1115.6,19.872625,19.603251,4473.7998,100,4349.1001,4473.7998,31086.955,30431.445,2738.7,100,2719,2738.7,100,1735.1,100,1630.1,1735.1
BEL,C27,2011,1080.9,19.09675,18.81875,4598.6001,104.059,4419.2002,4419.2002,29904.063,29230.824,2924.7,102.269,2859.8,2859.8,93.434845,1673.9,107.339,1559.4,1559.5
BEL,C27,2012,1052.1,18.243376,17.9695,4233.7002,106.032,4154.8999,3992.8,28385.707,27710.607,2764.3,103.614,2728.3999,2667.8999,83.877647,1469.4,110.571,1426.5,1328.9
BEL,C27,2013,1036.6,17.20125,16.93825,3910.2,107.462,3858.2,3638.7,26722.559,26083.955,2483.7,102.796,2503.5,2416.1001,82.145287,1426.5,116.431,1354.7,1225.2
BEL,C27,2014,1002.4,16.786125,16.546,3838.3,107.96,3820.6001,3555.3,25844.115,25279.908,2389.3,102.034,2407.1001,2341.7,84.160957,1449,119.355,1413.5,1214
BEL,C27,2015,1008,16.968124,16.72175,3591.8,109.089,3554.6001,3292.5,25971.42,25410.297,2218.3,102.179,2215.2,2171,77.415558,1373.5,122.395,1339.4,1122.2
BEL,C27,2016,800.29999,13.685875,13.4245,3086.2,109.408,3077.2,2820.8,21264.328,20672.172,1939.9,101.654,1949.9,1908.3,77.608414,1146.3,124.454,1127.3,921.09998
BEL,C27,2017,868.40002,13.533375,13.268,3385.7,110.922,3339.5,3052.3,21347.102,20733.953,2213,105.973,2122.8,2088.3,82.049507,1172.7,119.953,1216.7,977.59998
BEL,C28,2010,1912.7,34.53175,34.112251,8509.0996,100,8285.4004,8509.0996,52562.535,51546.93,5402,100,5319.3999,5402,100,3107.1001,100,2966,3107.1001
BEL,C28,2011,2104.8999,35.463501,35.0345,9742.0996,104.676,9306.9004,9306.9004,56676.145,55487.73,6169.1001,105.073,5871.2002,5871.2998,102.55008,3573,103.995,3435.7,3435.7
BEL,C28,2012,2090.3999,35.073502,34.657749,9788.0996,107.831,9501.7998,9077.2998,55263.547,54045.969,6238,106.384,6161.2002,5863.7002,98.332802,3550.1001,110.517,3340.6001,3212.3
BEL,C28,2013,2093.8,34.116501,33.723251,9325.0996,109.713,9165.0996,8499.5996,53630.969,52487.473,5893,106.425,5890.7002,5537.2002,93.456123,3432.1001,115.841,3274.3999,2962.8
BEL,C28,2014,2148.8,33.052876,32.603001,9483.7002,110.594,9408.2002,8575.2998,51604.473,50413.195,5870.5,105.484,5922.8999,5565.2998,98.630814,3613.2,120.091,3485.3,3008.7
BEL,C28,2015,1971.7,30.87525,30.372999,9412.7998,111.185,9362.7002,8465.9004,48372.801,47290.094,5912.6001,105.21,5928,5619.7998,100.02327,3500.2,122.382,3434.7,2860.1001
BEL,C28,2016,1955.9,31.099874,30.60375,9711.7998,112.147,9628.5,8659.9004,48623.652,47648.523,6184.1001,105.313,6178,5872.1001,98.094711,3527.7,125.12,3450.5,2819.5
BEL,C28,2017,2268.7,30.469126,30.0135,10405.7,113.523,10279.6,9166.2002,48804.816,47898.004,6671.3999,108.752,6460.3999,6134.5,105.80345,3734.3,122.338,3819.2,3052.3999
BEL,C29_C30,2010,2401.5,42.411499,42.167751,16077.1,100,15910,16077.1,65014.508,64429.008,12879.1,100,12827,12879.1,100,3198,100,3083,3198
BEL,C29_C30,2011,2517.8999,43.521751,43.291248,19375.5,102.965,18817.4,18817.5,67825.195,67265.352,15871.1,101.686,15608,15608,96.197685,3504.3999,109.193,3209.3999,3209.3999
BEL,C29_C30,2012,2598.1001,44.195126,43.953251,18776.9,105.768,18279.301,17752.801,66320.648,65731.164,15182,103.032,14983.6,14735.2,92.519035,3594.8999,119.107,3295.7,3018.2
BEL,C29_C30,2013,2744.8,44.356251,44.121498,18615.4,104.438,18852.6,17824.4,67174.297,66605.984,15027.3,102.524,15101.8,14657.3,95.304886,3588.1001,113.939,3750.8,3149.1001
BEL,C29_C30,2014,2934.5,42.061626,41.835999,18709.199,102.979,18974.199,18167.9,64024.672,63491.254,15047.5,102.251,15087.7,14716.3,108.30941,3661.7,107.349,3886.5,3411
BEL,C29_C30,2015,2340,36.673626,36.424999,16867,103.479,16785.6,16300,56511.945,55938.688,13646.8,103.092,13535.4,13237.5,108.91919,3220.2,106.358,3250.2,3027.7
BEL,C29_C30,2016,2344.1001,36.254749,35.974998,16648.1,103.829,16591.9,16034.1,55128.488,54495.539,13512.5,103.277,13488.4,13083.8,107.60713,3135.6001,107.458,3103.5,2918
BEL,C29_C30,2017,2421.8,36.348873,36.056252,17294.199,103.466,17354.801,16714.801,56243.566,55572.188,14036.3,104.729,13841.6,13402.5,118.17538,3257.8999,99.649002,3513.2,3269.3999
BEL,C31-C33,2010,1878,42.80825,38.235001,6910.6001,100,6747.8999,6910.6001,67953.516,58733.066,4327.7998,100,4222.6001,4327.7998,100,2582.8,100,2525.3,2582.8
BEL,C31-C33,2011,1961.9,42.947124,38.103748,7454.1001,102.853,7247.2998,7247.2998,69172.984,59114.809,4665.3999,104.034,4484.5,4484.5,105.08339,2788.7,100.938,2762.8,2762.8
BEL,C31-C33,2012,2000.9,42.57,37.585751,7463,104.726,7329.5,7126.2002,68567.805,58393.828,4735.1001,105.959,4649,4468.7998,101.89751,2727.8999,102.722,2680.5,2655.6001
BEL,C31-C33,2013,2036.7,42.581501,37.507,7484.2002,105.157,7453.5,7117.2002,68406.25,57994.445,4695,106.454,4673.2002,4410.3999,104.09969,2789.2,103.05,2780.3,2706.6001
