"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"Afghanistan","2.1","Industries","Real estate, renting and business activities","K","2016","100","Afghanis","1993","Fiscal year beginning 21 March","37704000000","2","2"
"Afghanistan","2.1","Industries","Public administration and defence; compulsory social security","L","2016","100","Afghanis","1993","Fiscal year beginning 21 March","171039000000","",""
"Afghanistan","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","100","Afghanis","1993","Fiscal year beginning 21 March","10480000000","",""
"Afghanistan","2.1","Industries","Other community, social and personal services","O","2016","100","Afghanis","1993","Fiscal year beginning 21 March","10480000000","",""
"Afghanistan","2.1","Industries","Plus: Statistical discrepancy","","2016","100","Afghanis","1993","Fiscal year beginning 21 March","24271000000","3","3"
"Afghanistan","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","100","Afghanis","1993","Fiscal year beginning 21 March","1314946000000","",""
"Afghanistan","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","100","Afghanis","1993","Fiscal year beginning 21 March","58329000000","",""
"Afghanistan","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","Afghanis","1993","Fiscal year beginning 21 March","1373275000000","",""
"Algeria","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","100","Algerian dinar","1993","Western calendar year","2140304729002.23","",""
"Algeria","2.1","Industries","Mining and quarrying","C","2016","100","Algerian dinar","1993","Western calendar year","3133274092993.03","",""
"Algeria","2.1","Industries","Manufacturing","D","2016","100","Algerian dinar","1993","Western calendar year","773032521281.56","",""
"Algeria","2.1","Industries","Electricity, gas and water supply","E","2016","100","Algerian dinar","1993","Western calendar year","188297554118.637","",""
"Algeria","2.1","Industries","Construction","F","2016","100","Algerian dinar","1993","Western calendar year","1993653118529.96","",""
"Algeria","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","100","Algerian dinar","1993","Western calendar year","2581703367384.13","",""
"Algeria","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","100","Algerian dinar","1993","Western calendar year","2341306049934.28","",""
"Algeria","2.1","Industries","Hotels and restaurants","H","2016","100","Algerian dinar","1993","Western calendar year","240397317449.847","",""
"Algeria","2.1","Industries","Transport, storage and communications","I","2016","100","Algerian dinar","1993","Western calendar year","1800356977980.07","",""
"Algeria","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","100","Algerian dinar","1993","Western calendar year","989509689630.986","",""
"Algeria","2.1","Industries","Financial intermediation","J","2016","100","Algerian dinar","1993","Western calendar year","635096619736.24","",""
"Algeria","2.1","Industries","Real estate, renting and business activities","K","2016","100","Algerian dinar","1993","Western calendar year","354413069894.747","",""
"Algeria","2.1","Industries","Public administration and defence; compulsory social security","L","2016","100","Algerian dinar","1993","Western calendar year","3031639648996.47","",""
"Algeria","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","100","Algerian dinar","1993","Western calendar year","230311033920.5","",""
"Algeria","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","100","Algerian dinar","1993","Western calendar year","16862082733837.6","",""
"Algeria","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2016","100","Algerian dinar","1993","Western calendar year","522612974098.132","",""
"Algeria","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","100","Algerian dinar","1993","Western calendar year","1395604700000","",""
"Algeria","2.1","Industries","Plus: Statistical discrepancy","","2016","100","Algerian dinar","1993","Western calendar year","-209965041381.455","",""
"Algeria","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","Algerian dinar","1993","Western calendar year","17525109418358","",""
"Andorra","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","Euro","1993","Western calendar year","2584096905.09288","4","4"
"Angola","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","200","(second) Kwanza","1993","Western calendar year","1627015680819","",""
"Angola","2.1","Industries","Agriculture, hunting, forestry","A","2016","200","(second) Kwanza","1993","Western calendar year","1017069605118.28","",""
"Angola","2.1","Industries","Fishing","B","2016","200","(second) Kwanza","1993","Western calendar year","609946075700.722","",""
"Angola","2.1","Industries","Mining and quarrying","C","2016","200","(second) Kwanza","1993","Western calendar year","3547770100946.56","",""
"Angola","2.1","Industries","Manufacturing","D","2016","200","(second) Kwanza","1993","Western calendar year","1139003167988.46","",""
"Angola","2.1","Industries","Electricity, gas and water supply","E","2016","200","(second) Kwanza","1993","Western calendar year","91797571187.1255","",""
"Angola","2.1","Industries","Construction","F","2016","200","(second) Kwanza","1993","Western calendar year","2278754142912.15","",""
"Angola","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","200","(second) Kwanza","1993","Western calendar year","3384938415596.77","",""
"Angola","2.1","Industries","Transport, storage and communications","I","2016","200","(second) Kwanza","1993","Western calendar year","769513349496.978","",""
"Angola","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2016","200","(second) Kwanza","1993","Western calendar year","423837304441.138","",""
"Angola","2.1","Industries","Post and telecommunications","64","2016","200","(second) Kwanza","1993","Western calendar year","345676045055.84","",""
"Angola","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","200","(second) Kwanza","1993","Western calendar year","1606847557267.12","",""
"Angola","2.1","Industries","Financial intermediation","J","2016","200","(second) Kwanza","1993","Western calendar year","338137275003.012","",""
"Angola","2.1","Industries","Real estate, renting and business activities","K","2016","200","(second) Kwanza","1993","Western calendar year","1268710282264.11","",""
"Angola","2.1","Industries","Public administration and defence; compulsory social security","L","2016","200","(second) Kwanza","1993","Western calendar year","1756243308922.52","",""
"Angola","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","200","(second) Kwanza","1993","Western calendar year","257607761182.007","",""
"Angola","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","200","(second) Kwanza","1993","Western calendar year","16459491056318.7","",""
"Angola","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2016","200","(second) Kwanza","1993","Western calendar year","315369080899.919","",""
"Angola","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","200","(second) Kwanza","1993","Western calendar year","405443448184.13","",""
"Angola","2.1","Industries","Plus: Taxes on products","D.21","2016","200","(second) Kwanza","1993","Western calendar year","476591126123","",""
"Angola","2.1","Industries","Less: Subsidies on products","D.31","2016","200","(second) Kwanza","1993","Western calendar year","71147677938.87","",""
"Angola","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","200","(second) Kwanza","1993","Western calendar year","16549565423602.9","",""
"Argentina","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","1100","Argentine peso","2008","Western calendar year","515458471229.733","",""
"Argentina","2.1","Industries","Agriculture, hunting, forestry","A","2016","1100","Argentine peso","2008","Western calendar year","493469125889.455","",""
"Argentina","2.1","Industries","Agriculture, hunting and related service activities","01","2016","1100","Argentine peso","2008","Western calendar year","490182623179.965","",""
"Argentina","2.1","Industries","Forestry, logging and related service activities","02","2016","1100","Argentine peso","2008","Western calendar year","3286502709.49064","",""
"Argentina","2.1","Industries","Fishing","B","2016","1100","Argentine peso","2008","Western calendar year","21989345340.2779","",""
"Argentina","2.1","Industries","Mining and quarrying","C","2016","1100","Argentine peso","2008","Western calendar year","264727388493.974","",""
"Argentina","2.1","Industries","Manufacturing","D","2016","1100","Argentine peso","2008","Western calendar year","1109816297923.27","",""
"Argentina","2.1","Industries","Electricity, gas and water supply","E","2016","1100","Argentine peso","2008","Western calendar year","124697194402.276","",""
"Argentina","2.1","Industries","Construction","F","2016","1100","Argentine peso","2008","Western calendar year","315406249238.028","",""
"Argentina","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","1100","Argentine peso","2008","Western calendar year","1273464603238.69","",""
"Argentina","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","1100","Argentine peso","2008","Western calendar year","1104458887828.94","",""
"Argentina","2.1","Industries","Hotels and restaurants","H","2016","1100","Argentine peso","2008","Western calendar year","169005715409.741","",""
"Argentina","2.1","Industries","Transport, storage and communications","I","2016","1100","Argentine peso","2008","Western calendar year","440273830959.19","",""
"Argentina","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2016","1100","Argentine peso","2008","Western calendar year","267138367444.931","",""
"Argentina","2.1","Industries","Post and telecommunications","64","2016","1100","Argentine peso","2008","Western calendar year","173135463514.26","",""
"Argentina","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","1100","Argentine peso","2008","Western calendar year","1087210626630.25","",""
"Argentina","2.1","Industries","Financial intermediation","J","2016","1100","Argentine peso","2008","Western calendar year","321378946454.863","",""
"Argentina","2.1","Industries","Real estate, renting and business activities","K","2016","1100","Argentine peso","2008","Western calendar year","765831680175.39","",""
"Argentina","2.1","Industries","Public administration and defence; compulsory social security","L","2016","1100","Argentine peso","2008","Western calendar year","647677904476.532","",""
"Argentina","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","1100","Argentine peso","2008","Western calendar year","1110363118996.49","",""
"Argentina","2.1","Industries","Education","M","2016","1100","Argentine peso","2008","Western calendar year","447963978342.503","",""
"Argentina","2.1","Industries","Health and social work","N","2016","1100","Argentine peso","2008","Western calendar year","426668147645.57","",""
"Argentina","2.1","Industries","Other community, social and personal services","O","2016","1100","Argentine peso","2008","Western calendar year","235730993008.415","",""
"Argentina","2.1","Industries","Private households with employed persons","P","2016","1100","Argentine peso","2008","Western calendar year","58837028504.4574","",""
"Argentina","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","1100","Argentine peso","2008","Western calendar year","6947932714092.89","",""
"Argentina","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","1100","Argentine peso","2008","Western calendar year","1280226842443.54","",""
"Argentina","2.1","Industries","Plus: Taxes on products","D.21","2016","1100","Argentine peso","2008","Western calendar year","1297230665326.78","",""
"Argentina","2.1","Industries","Less: Subsidies on products","D.31","2016","1100","Argentine peso","2008","Western calendar year","17003822883.2432","",""
"Argentina","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","1100","Argentine peso","2008","Western calendar year","8228159556536.43","",""
"Argentina","2.1","","Memorandum Item: FISIM, if distributed to uses","P.119","2016","1100","Argentine peso","2008","Western calendar year","66224372606.4153","",""
"Bahrain","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","100","Bahrain dinar","1993","Western calendar year","40261500","5","5"
"Bahrain","2.1","Industries","Agriculture, hunting, forestry","A","2016","100","Bahrain dinar","1993","Western calendar year","27404200","5","5"
"Bahrain","2.1","Industries","Fishing","B","2016","100","Bahrain dinar","1993","Western calendar year","12857300","5","5"
"Bahrain","2.1","Industries","Mining and quarrying","C","2016","100","Bahrain dinar","1993","Western calendar year","1460340000","5","5"
"Bahrain","2.1","Industries","Manufacturing","D","2016","100","Bahrain dinar","1993","Western calendar year","2194120000","5","5"
"Bahrain","2.1","Industries","Electricity, gas and water supply","E","2016","100","Bahrain dinar","1993","Western calendar year","165151449.38411","5","5"
"Bahrain","2.1","Industries","Construction","F","2016","100","Bahrain dinar","1993","Western calendar year","956701000","5","5"
"Bahrain","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","100","Bahrain dinar","1993","Western calendar year","850625000","5","5"
"Bahrain","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","100","Bahrain dinar","1993","Western calendar year","557610000","5","5"
"Bahrain","2.1","Industries","Hotels and restaurants","H","2016","100","Bahrain dinar","1993","Western calendar year","293015000","5","5"
"Bahrain","2.1","Industries","Transport, storage and communications","I","2016","100","Bahrain dinar","1993","Western calendar year","908445317.066468","5","5"
"Bahrain","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","100","Bahrain dinar","1993","Western calendar year","2835758060.81006","5","5"
"Bahrain","2.1","Industries","Financial intermediation","J","2016","100","Bahrain dinar","1993","Western calendar year","2123966480.68971","5","5"
"Bahrain","2.1","Industries","Real estate, renting and business activities","K","2016","100","Bahrain dinar","1993","Western calendar year","711791580.120342","5","5"
"Bahrain","2.1","Industries","Public administration and defence; compulsory social security","L","2016","100","Bahrain dinar","1993","Western calendar year","1105706765","5","5"
"Bahrain","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","100","Bahrain dinar","1993","Western calendar year","1388623738.28317","5","5"
"Bahrain","2.1","Industries","Education","M","2016","100","Bahrain dinar","1993","Western calendar year","629999391.488119","5","5"
"Bahrain","2.1","Industries","Health and social work","N","2016","100","Bahrain dinar","1993","Western calendar year","417011346.79505","5","5"
"Bahrain","2.1","Industries","Other community, social and personal services","O","2016","100","Bahrain dinar","1993","Western calendar year","341613000","5,6","5,6"
"Bahrain","2.1","Industries","Private households with employed persons","P","2016","100","Bahrain dinar","1993","Western calendar year","128831987.212513","5","5"
"Bahrain","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","100","Bahrain dinar","1993","Western calendar year","12034564817.7563","5","5"
"Bahrain","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","100","Bahrain dinar","1993","Western calendar year","98150000","7","7"
"Bahrain","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","Bahrain dinar","1993","Western calendar year","12132714817.7563","",""
"Bangladesh","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","100","taka","1993","Fiscal year ending 30 June","2433902000000","",""
"Bangladesh","2.1","Industries","Agriculture, hunting, forestry","A","2016","100","taka","1993","Fiscal year ending 30 June","1903146000000","",""
"Bangladesh","2.1","Industries","Agriculture, hunting and related service activities","01","2016","100","taka","1993","Fiscal year ending 30 June","1674875000000","",""
"Bangladesh","2.1","Industries","Forestry, logging and related service activities","02","2016","100","taka","1993","Fiscal year ending 30 June","228271000000","",""
"Bangladesh","2.1","Industries","Fishing","B","2016","100","taka","1993","Fiscal year ending 30 June","530756000000","",""
"Bangladesh","2.1","Industries","Mining and quarrying","C","2016","100","taka","1993","Fiscal year ending 30 June","285777000000","",""
"Bangladesh","2.1","Industries","Manufacturing","D","2016","100","taka","1993","Fiscal year ending 30 June","2951100000000","",""
"Bangladesh","2.1","Industries","Electricity, gas and water supply","E","2016","100","taka","1993","Fiscal year ending 30 June","238291000000","",""
"Bangladesh","2.1","Industries","Construction","F","2016","100","taka","1993","Fiscal year ending 30 June","1263532000000","",""
"Bangladesh","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","100","taka","1993","Fiscal year ending 30 June","2313157000000","",""
"Bangladesh","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","100","taka","1993","Fiscal year ending 30 June","2142574000000","",""
"Bangladesh","2.1","Industries","Hotels and restaurants","H","2016","100","taka","1993","Fiscal year ending 30 June","170583000000","",""
"Bangladesh","2.1","Industries","Transport, storage and communications","I","2016","100","taka","1993","Fiscal year ending 30 June","1691649000000","",""
"Bangladesh","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2016","100","taka","1993","Fiscal year ending 30 June","1474835000000","",""
"Bangladesh","2.1","Industries","Post and telecommunications","64","2016","100","taka","1993","Fiscal year ending 30 June","216814000000","",""
"Bangladesh","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","100","taka","1993","Fiscal year ending 30 June","1873408000000","",""
"Bangladesh","2.1","Industries","Financial intermediation","J","2016","100","taka","1993","Fiscal year ending 30 June","636013000000","",""
"Bangladesh","2.1","Industries","Real estate, renting and business activities","K","2016","100","taka","1993","Fiscal year ending 30 June","1237395000000","",""
"Bangladesh","2.1","Industries","Public administration and defence; compulsory social security","L","2016","100","taka","1993","Fiscal year ending 30 June","667111000000","",""
"Bangladesh","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","100","taka","1993","Fiscal year ending 30 June","2755180000000","",""
"Bangladesh","2.1","Industries","Education","M","2016","100","taka","1993","Fiscal year ending 30 June","465124000000","",""
"Bangladesh","2.1","Industries","Health and social work","N","2016","100","taka","1993","Fiscal year ending 30 June","347578000000","",""
"Bangladesh","2.1","Industries","Other community, social and personal services","O","2016","100","taka","1993","Fiscal year ending 30 June","1942478000000","",""
"Bangladesh","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","100","taka","1993","Fiscal year ending 30 June","16473116000000","",""
"Bangladesh","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","100","taka","1993","Fiscal year ending 30 June","855521000000","",""
"Bangladesh","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","taka","1993","Fiscal year ending 30 June","17328637000000","",""
"Belize","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","100","Belize dollar                           ","1993","Western calendar year","369956000","",""
"Belize","2.1","Industries","Agriculture, hunting, forestry","A","2016","100","Belize dollar                           ","1993","Western calendar year","330005000","",""
"Belize","2.1","Industries","Agriculture, hunting and related service activities","01","2016","100","Belize dollar                           ","1993","Western calendar year","317361000","",""
"Belize","2.1","Industries","Forestry, logging and related service activities","02","2016","100","Belize dollar                           ","1993","Western calendar year","12644000","",""
"Belize","2.1","Industries","Fishing","B","2016","100","Belize dollar                           ","1993","Western calendar year","39951000","",""
"Belize","2.1","Industries","Mining and quarrying","C","2016","100","Belize dollar                           ","1993","Western calendar year","14664000","",""
"Belize","2.1","Industries","Manufacturing","D","2016","100","Belize dollar                           ","1993","Western calendar year","235006000","",""
"Belize","2.1","Industries","Electricity, gas and water supply","E","2016","100","Belize dollar                           ","1993","Western calendar year","124026000","",""
"Belize","2.1","Industries","Construction","F","2016","100","Belize dollar                           ","1993","Western calendar year","125967000","",""
"Belize","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","100","Belize dollar                           ","1993","Western calendar year","751099000","",""
"Belize","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","100","Belize dollar                           ","1993","Western calendar year","550293000","",""
"Belize","2.1","Industries","Hotels and restaurants","H","2016","100","Belize dollar                           ","1993","Western calendar year","200806000","",""
"Belize","2.1","Industries","Transport, storage and communications","I","2016","100","Belize dollar                           ","1993","Western calendar year","372491145.263122","",""
"Belize","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2016","100","Belize dollar                           ","1993","Western calendar year","143384000","",""
"Belize","2.1","Industries","Post and telecommunications","64","2016","100","Belize dollar                           ","1993","Western calendar year","229107000","",""
"Belize","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","100","Belize dollar                           ","1993","Western calendar year","475955000","",""
"Belize","2.1","Industries","Financial intermediation","J","2016","100","Belize dollar                           ","1993","Western calendar year","268127000","",""
"Belize","2.1","Industries","Real estate, renting and business activities","K","2016","100","Belize dollar                           ","1993","Western calendar year","207828000","",""
"Belize","2.1","Industries","Public administration and defence; compulsory social security","L","2016","100","Belize dollar                           ","1993","Western calendar year","415661000","",""
"Belize","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","100","Belize dollar                           ","1993","Western calendar year","238890000","",""
"Belize","2.1","Industries","Education","M","2016","100","Belize dollar                           ","1993","Western calendar year","164840000","",""
"Belize","2.1","Industries","Health and social work","N","2016","100","Belize dollar                           ","1993","Western calendar year","10788000","",""
"Belize","2.1","Industries","Other community, social and personal services","O","2016","100","Belize dollar                           ","1993","Western calendar year","63262000","",""
"Belize","2.1","Industries","Private households with employed persons","P","2016","100","Belize dollar                           ","1993","Western calendar year","18187000","",""
"Belize","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","100","Belize dollar                           ","1993","Western calendar year","3012672000","8","8"
"Belize","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2016","100","Belize dollar                           ","1993","Western calendar year","129229000","",""
"Belize","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","100","Belize dollar                           ","1993","Western calendar year","600621000","",""
"Belize","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","Belize dollar                           ","1993","Western calendar year","3613293000","",""
"Bermuda","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","200","Bermuda dollar","1993","Western calendar year","52259612","",""
"Bermuda","2.1","Industries","Agriculture, hunting, forestry","A","2016","200","Bermuda dollar","1993","Western calendar year","46334824","",""
"Bermuda","2.1","Industries","Agriculture, hunting and related service activities","01","2016","200","Bermuda dollar","1993","Western calendar year","46334824","",""
"Bermuda","2.1","Industries","Fishing","B","2016","200","Bermuda dollar","1993","Western calendar year","5924788","",""
"Bermuda","2.1","Industries","Manufacturing","D","2016","200","Bermuda dollar","1993","Western calendar year","46471329","",""
"Bermuda","2.1","Industries","Electricity, gas and water supply","E","2016","200","Bermuda dollar","1993","Western calendar year","97564881","",""
"Bermuda","2.1","Industries","Construction","F","2016","200","Bermuda dollar","1993","Western calendar year","211082421","9","9"
"Bermuda","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","200","Bermuda dollar","1993","Western calendar year","728688461","",""
"Bermuda","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","200","Bermuda dollar","1993","Western calendar year","437835889","",""
"Bermuda","2.1","Industries","Hotels and restaurants","H","2016","200","Bermuda dollar","1993","Western calendar year","290852572","",""
"Bermuda","2.1","Industries","Transport, storage and communications","I","2016","200","Bermuda dollar","1993","Western calendar year","274109798","",""
"Bermuda","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2016","200","Bermuda dollar","1993","Western calendar year","100764737","",""
"Bermuda","2.1","Industries","Post and telecommunications","64","2016","200","Bermuda dollar","1993","Western calendar year","173345061","",""
"Bermuda","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2016","200","Bermuda dollar","1993","Western calendar year","3934801313","",""
"Bermuda","2.1","Industries","Financial intermediation","J","2016","200","Bermuda dollar","1993","Western calendar year","733471582","",""
"Bermuda","2.1","Industries","Real estate, renting and business activities","K","2016","200","Bermuda dollar","1993","Western calendar year","3201329731","",""
"Bermuda","2.1","Industries","Public administration and defence; compulsory social security","L","2016","200","Bermuda dollar","1993","Western calendar year","319222442","",""
"Bermuda","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","200","Bermuda dollar","1993","Western calendar year","645061839","",""
"Bermuda","2.1","Industries","Education","M","2016","200","Bermuda dollar","1993","Western calendar year","136904416","",""
"Bermuda","2.1","Industries","Health and social work","N","2016","200","Bermuda dollar","1993","Western calendar year","379673798","",""
"Bermuda","2.1","Industries","Other community, social and personal services","O","2016","200","Bermuda dollar","1993","Western calendar year","128483625","",""
"Bermuda","2.1","Industries","Private households with employed persons","P","2016","200","Bermuda dollar","1993","Western calendar year","15748908","",""
"Bermuda","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","200","Bermuda dollar","1993","Western calendar year","6325011004","",""
"Bermuda","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2016","200","Bermuda dollar","1993","Western calendar year","441365928","",""
"Bermuda","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","200","Bermuda dollar","1993","Western calendar year","209484000","",""
"Bermuda","2.1","Industries","Plus: Taxes on products","D.21","2016","200","Bermuda dollar","1993","Western calendar year","209484000","",""
"Bermuda","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","200","Bermuda dollar","1993","Western calendar year","6093129076","",""
"Bhutan","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","200","ngultrum","1993","Western calendar year","24825540321.4957","",""
"Bhutan","2.1","Industries","Agriculture, hunting, forestry","A","2016","200","ngultrum","1993","Western calendar year","24825540321.4957","",""
"Bhutan","2.1","Industries","Agriculture, hunting and related service activities","01","2016","200","ngultrum","1993","Western calendar year","20833656484.6033","",""
"Bhutan","2.1","Industries","Forestry, logging and related service activities","02","2016","200","ngultrum","1993","Western calendar year","3991883836.89239","",""
"Bhutan","2.1","Industries","Mining and quarrying","C","2016","200","ngultrum","1993","Western calendar year","6455091948.29898","",""
"Bhutan","2.1","Industries","Manufacturing","D","2016","200","ngultrum","1993","Western calendar year","11085105738.8302","",""
"Bhutan","2.1","Industries","Electricity, gas and water supply","E","2016","200","ngultrum","1993","Western calendar year","19909448354.2943","",""
"Bhutan","2.1","Industries","Construction","F","2016","200","ngultrum","1993","Western calendar year","24280437798.4918","",""
"Bhutan","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2016","200","ngultrum","1993","Western calendar year","14662000000","",""
"Bhutan","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","200","ngultrum","1993","Western calendar year","11798315333.0141","",""
