"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"Cambodia","2.1","Industries","Public administration and defence; compulsory social security","L","2017","100","riel                                    ","1993","Western calendar year","1182448778461.42","",""
"Cambodia","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","100","riel                                    ","1993","Western calendar year","6614963046630.2","13","13"
"Cambodia","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","100","riel                                    ","1993","Western calendar year","84379855128496.3","",""
"Cambodia","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","100","riel                                    ","1993","Western calendar year","1149243366860.19","",""
"Cambodia","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","100","riel                                    ","1993","Western calendar year","6749942112549.23","",""
"Cambodia","2.1","Industries","Plus: Taxes on products","D.21","2017","100","riel                                    ","1993","Western calendar year","6899971138505.68","",""
"Cambodia","2.1","Industries","Less: Subsidies on products","D.31","2017","100","riel                                    ","1993","Western calendar year","150029025956.451","",""
"Cambodia","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","100","riel                                    ","1993","Western calendar year","89830524848228.9","",""
"Central African Republic","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","60","CFA Franc","1968","Western calendar year","394571954699.645","",""
"Central African Republic","2.1","Industries","Agriculture, hunting, forestry","A","2017","60","CFA Franc","1968","Western calendar year","366745956031.557","",""
"Central African Republic","2.1","Industries","Agriculture, hunting and related service activities","01","2017","60","CFA Franc","1968","Western calendar year","333274982234.394","",""
"Central African Republic","2.1","Industries","Forestry, logging and related service activities","02","2017","60","CFA Franc","1968","Western calendar year","33470973797.1632","",""
"Central African Republic","2.1","Industries","Fishing","B","2017","60","CFA Franc","1968","Western calendar year","27825998668.0882","",""
"Central African Republic","2.1","Industries","Mining and quarrying","C","2017","60","CFA Franc","1968","Western calendar year","2467999831.44092","",""
"Central African Republic","2.1","Industries","Manufacturing","D","2017","60","CFA Franc","1968","Western calendar year","221898160587.236","",""
"Central African Republic","2.1","Industries","Electricity, gas and water supply","E","2017","60","CFA Franc","1968","Western calendar year","7039994893.44969","",""
"Central African Republic","2.1","Industries","Construction","F","2017","60","CFA Franc","1968","Western calendar year","18129978162.9191","",""
"Central African Republic","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","60","CFA Franc","1968","Western calendar year","222390989057.27","",""
"Central African Republic","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","60","CFA Franc","1968","Western calendar year","172157950098.776","",""
"Central African Republic","2.1","Industries","Hotels and restaurants","H","2017","60","CFA Franc","1968","Western calendar year","50233038958.4939","",""
"Central African Republic","2.1","Industries","Transport, storage and communications","I","2017","60","CFA Franc","1968","Western calendar year","28724964661.5052","",""
"Central African Republic","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","60","CFA Franc","1968","Western calendar year","116620983258.864","",""
"Central African Republic","2.1","Industries","Public administration and defence; compulsory social security","L","2017","60","CFA Franc","1968","Western calendar year","68744985853.5329","",""
"Central African Republic","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","60","CFA Franc","1968","Western calendar year","80271988994.138","",""
"Central African Republic","2.1","Industries","Education","M","2017","60","CFA Franc","1968","Western calendar year","33074992332.8936","",""
"Central African Republic","2.1","Industries","Health and social work","N","2017","60","CFA Franc","1968","Western calendar year","17014995109.416","",""
"Central African Republic","2.1","Industries","Other community, social and personal services","O","2017","60","CFA Franc","1968","Western calendar year","30182001551.8284","",""
"Central African Republic","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","60","CFA Franc","1968","Western calendar year","1160862000000","",""
"Central African Republic","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","60","CFA Franc","1968","Western calendar year","12807000000","",""
"Central African Republic","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","60","CFA Franc","1968","Western calendar year","55269000000","",""
"Central African Republic","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","60","CFA Franc","1968","Western calendar year","1203324000000","",""
"Chad","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","200","CFA Franc","1993","Western calendar year","2054758000000","",""
"Chad","2.1","Industries","Mining and quarrying","C","2017","200","CFA Franc","1993","Western calendar year","409872024751.154","",""
"Chad","2.1","Industries","Manufacturing","D","2017","200","CFA Franc","1993","Western calendar year","718058114120","",""
"Chad","2.1","Industries","Electricity, gas and water supply","E","2017","200","CFA Franc","1993","Western calendar year","8451000000","",""
"Chad","2.1","Industries","Construction","F","2017","200","CFA Franc","1993","Western calendar year","79098000000","",""
"Chad","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","200","CFA Franc","1993","Western calendar year","1228489000000","",""
"Chad","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","200","CFA Franc","1993","Western calendar year","1190031000000","",""
"Chad","2.1","Industries","Hotels and restaurants","H","2017","200","CFA Franc","1993","Western calendar year","38458000000","",""
"Chad","2.1","Industries","Transport, storage and communications","I","2017","200","CFA Franc","1993","Western calendar year","392128000000","",""
"Chad","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2017","200","CFA Franc","1993","Western calendar year","118336000000","",""
"Chad","2.1","Industries","Post and telecommunications","64","2017","200","CFA Franc","1993","Western calendar year","273792000000","",""
"Chad","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","200","CFA Franc","1993","Western calendar year","353576343024","",""
"Chad","2.1","Industries","Financial intermediation","J","2017","200","CFA Franc","1993","Western calendar year","68012343024","",""
"Chad","2.1","Industries","Real estate, renting and business activities","K","2017","200","CFA Franc","1993","Western calendar year","285564000000","",""
"Chad","2.1","Industries","Public administration and defence; compulsory social security","L","2017","200","CFA Franc","1993","Western calendar year","244354824644.232","",""
"Chad","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","200","CFA Franc","1993","Western calendar year","437729000000","",""
"Chad","2.1","Industries","Education","M","2017","200","CFA Franc","1993","Western calendar year","134276000000","",""
"Chad","2.1","Industries","Health and social work","N","2017","200","CFA Franc","1993","Western calendar year","193248000000","",""
"Chad","2.1","Industries","Other community, social and personal services","O","2017","200","CFA Franc","1993","Western calendar year","110205000000","",""
"Chad","2.1","Industries","Private households with employed persons","P","2017","200","CFA Franc","1993","Western calendar year","110205000000","",""
"Chad","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","200","CFA Franc","1993","Western calendar year","5886512765432.64","10","10"
"Chad","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","200","CFA Franc","1993","Western calendar year","40001541106.7489","",""
"Chad","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","200","CFA Franc","1993","Western calendar year","13842000000","",""
"Chad","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","200","CFA Franc","1993","Western calendar year","6034910765432.64","10","10"
"China","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","1000","Yuan Renminbi","2008","Western calendar year","6466000000000","14","14"
"China","2.1","Industries","Mining and quarrying","C","2017","1000","Yuan Renminbi","2008","Western calendar year","27832820000000","14,15","14,15"
"China","2.1","Industries","Construction","F","2017","1000","Yuan Renminbi","2008","Western calendar year","5531380000000","14","14"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","1000","Yuan Renminbi","2008","Western calendar year","9234820000000","14,16","14,16"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","1000","Yuan Renminbi","2008","Western calendar year","7765820000000","14,16","14,16"
"China","2.1","Industries","Hotels and restaurants","H","2017","1000","Yuan Renminbi","2008","Western calendar year","1469000000000","14","14"
"China","2.1","Industries","Transport, storage and communications","I","2017","1000","Yuan Renminbi","2008","Western calendar year","3717260000000","14","14"
"China","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","1000","Yuan Renminbi","2008","Western calendar year","11936020000000","14,17","14,17"
"China","2.1","Industries","Financial intermediation","J","2017","1000","Yuan Renminbi","2008","Western calendar year","6539500000000","14","14"
"China","2.1","Industries","Real estate, renting and business activities","K","2017","1000","Yuan Renminbi","2008","Western calendar year","5396520000000","14,17","14,17"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","1000","Yuan Renminbi","2008","Western calendar year","82075430000000","18","18"
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","1000","Yuan Renminbi","2008","Western calendar year","82075430000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Mining and quarrying","C","2017","1100","Pataca","2008","Western calendar year","0","",""
"China, Macao Special Administrative Region","2.1","Industries","Manufacturing","D","2017","1100","Pataca","2008","Western calendar year","2260000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Electricity, gas and water supply","E","2017","1100","Pataca","2008","Western calendar year","2916000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Construction","F","2017","1100","Pataca","2008","Western calendar year","14891000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","1100","Pataca","2008","Western calendar year","44907000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","1100","Pataca","2008","Western calendar year","21691000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Hotels and restaurants","H","2017","1100","Pataca","2008","Western calendar year","23216000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Transport, storage and communications","I","2017","1100","Pataca","2008","Western calendar year","10457000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2017","1100","Pataca","2008","Western calendar year","7149000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Post and telecommunications","64","2017","1100","Pataca","2008","Western calendar year","3307000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","1100","Pataca","2008","Western calendar year","82727000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Financial intermediation","J","2017","1100","Pataca","2008","Western calendar year","25835000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Real estate, renting and business activities","K","2017","1100","Pataca","2008","Western calendar year","56892000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Public administration and defence; compulsory social security","L","2017","1100","Pataca","2008","Western calendar year","17080000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","1100","Pataca","2008","Western calendar year","112138000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Education","M","2017","1100","Pataca","2008","Western calendar year","7410000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Health and social work","N","2017","1100","Pataca","2008","Western calendar year","5752000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Other community, social and personal services","O","2017","1100","Pataca","2008","Western calendar year","98976000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Private households with employed persons","P","2017","1100","Pataca","2008","Western calendar year","1515000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","1100","Pataca","2008","Western calendar year","288890000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","1100","Pataca","2008","Western calendar year","109137000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Plus: Taxes on products","D.21","2017","1100","Pataca","2008","Western calendar year","109137000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Plus: Statistical discrepancy","","2017","1100","Pataca","2008","Western calendar year","7763000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","1100","Pataca","2008","Western calendar year","405790000000","",""
"China, Macao Special Administrative Region","2.1","","Memorandum Item: FISIM, if distributed to uses","P.119","2017","1100","Pataca","2008","Western calendar year","7405000000","",""
"Colombia","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","300","Colombian peso","1993","Western calendar year","58940000000000","",""
"Colombia","2.1","Industries","Agriculture, hunting and related service activities","01","2017","300","Colombian peso","1993","Western calendar year","55693000000000","",""
"Colombia","2.1","Industries","Mining and quarrying","C","2017","300","Colombian peso","1993","Western calendar year","48814000000000","",""
"Colombia","2.1","Industries","Manufacturing","D","2017","300","Colombian peso","1993","Western calendar year","102648000000000","",""
"Colombia","2.1","Industries","Electricity, gas and water supply","E","2017","300","Colombian peso","1993","Western calendar year","32835000000000","",""
"Colombia","2.1","Industries","Construction","F","2017","300","Colombian peso","1993","Western calendar year","82580000000000","",""
"Colombia","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","300","Colombian peso","1993","Western calendar year","114467000000000","",""
"Colombia","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","300","Colombian peso","1993","Western calendar year","80905000000000","",""
"Colombia","2.1","Industries","Hotels and restaurants","H","2017","300","Colombian peso","1993","Western calendar year","33562000000000","",""
"Colombia","2.1","Industries","Transport, storage and communications","I","2017","300","Colombian peso","1993","Western calendar year","56462000000000","",""
"Colombia","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2017","300","Colombian peso","1993","Western calendar year","37695000000000","",""
"Colombia","2.1","Industries","Post and telecommunications","64","2017","300","Colombian peso","1993","Western calendar year","18767000000000","",""
"Colombia","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","300","Colombian peso","1993","Western calendar year","180728000000000","",""
"Colombia","2.1","Industries","Financial intermediation","J","2017","300","Colombian peso","1993","Western calendar year","48928000000000","",""
"Colombia","2.1","Industries","Real estate, renting and business activities","K","2017","300","Colombian peso","1993","Western calendar year","131800000000000","",""
"Colombia","2.1","Industries","Health and social work","N","2017","300","Colombian peso","1993","Western calendar year","25122000000000","",""
"Colombia","2.1","Industries","Other community, social and personal services","O","2017","300","Colombian peso","1993","Western calendar year","18106000000000","",""
"Colombia","2.1","Industries","Private households with employed persons","P","2017","300","Colombian peso","1993","Western calendar year","6629000000000","",""
"Colombia","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","300","Colombian peso","1993","Western calendar year","834032000000000","19","19"
"Colombia","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","300","Colombian peso","1993","Western calendar year","78493000000000","",""
"Colombia","2.1","Industries","Plus: Taxes on products","D.21","2017","300","Colombian peso","1993","Western calendar year","79755000000000","",""
"Colombia","2.1","Industries","Less: Subsidies on products","D.31","2017","300","Colombian peso","1993","Western calendar year","1262000000000","",""
"Colombia","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","300","Colombian peso","1993","Western calendar year","912525000000000","19","19"
"Comoros","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","100","Comorian franc","1993","Western calendar year","146018000000","",""
"Comoros","2.1","Industries","Mining and quarrying","C","2017","100","Comorian franc","1993","Western calendar year","5338000000","",""
"Comoros","2.1","Industries","Manufacturing","D","2017","100","Comorian franc","1993","Western calendar year","40648000000","",""
"Comoros","2.1","Industries","Electricity, gas and water supply","E","2017","100","Comorian franc","1993","Western calendar year","4699000000","",""
"Comoros","2.1","Industries","Construction","F","2017","100","Comorian franc","1993","Western calendar year","8026000000","",""
"Comoros","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","100","Comorian franc","1993","Western calendar year","92705000000","",""
"Comoros","2.1","Industries","Transport, storage and communications","I","2017","100","Comorian franc","1993","Western calendar year","25364000000","",""
"Comoros","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","100","Comorian franc","1993","Western calendar year","83678000000","",""
"Comoros","2.1","Industries","Financial intermediation","J","2017","100","Comorian franc","1993","Western calendar year","12876000000","",""
"Comoros","2.1","Industries","Real estate, renting and business activities","K","2017","100","Comorian franc","1993","Western calendar year","70802000000","",""
"Comoros","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","100","Comorian franc","1993","Western calendar year","41760000000","20","20"
"Comoros","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","100","Comorian franc","1993","Western calendar year","450171000000","7,10","7,10"
"Comoros","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","100","Comorian franc","1993","Western calendar year","2481000000","",""
"Comoros","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","100","Comorian franc","1993","Western calendar year","22389000000","",""
"Comoros","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","100","Comorian franc","1993","Western calendar year","472560000000","",""
"Democratic Republic of the Congo","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","100","Congolese franc","1993","Western calendar year","10965900000000","",""
"Democratic Republic of the Congo","2.1","Industries","Mining and quarrying","C","2017","100","Congolese franc","1993","Western calendar year","9567750000000","",""
"Democratic Republic of the Congo","2.1","Industries","Manufacturing","D","2017","100","Congolese franc","1993","Western calendar year","10840300000000","",""
"Democratic Republic of the Congo","2.1","Industries","Electricity, gas and water supply","E","2017","100","Congolese franc","1993","Western calendar year","1993880000000","",""
"Democratic Republic of the Congo","2.1","Industries","Construction","F","2017","100","Congolese franc","1993","Western calendar year","544947000000","",""
"Democratic Republic of the Congo","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","100","Congolese franc","1993","Western calendar year","6690800000000","21","21"
"Democratic Republic of the Congo","2.1","Industries","Transport, storage and communications","I","2017","100","Congolese franc","1993","Western calendar year","4764420000000","",""
"Democratic Republic of the Congo","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2017","100","Congolese franc","1993","Western calendar year","3525420000000","",""
"Democratic Republic of the Congo","2.1","Industries","Post and telecommunications","64","2017","100","Congolese franc","1993","Western calendar year","1239000000000","",""
"Democratic Republic of the Congo","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","100","Congolese franc","1993","Western calendar year","4287750000000","22","22"
"Democratic Republic of the Congo","2.1","Industries","Financial intermediation","J","2017","100","Congolese franc","1993","Western calendar year","642690000000","",""
"Democratic Republic of the Congo","2.1","Industries","Real estate, renting and business activities","K","2017","100","Congolese franc","1993","Western calendar year","3645060000000","",""
"Democratic Republic of the Congo","2.1","Industries","Public administration and defence; compulsory social security","L","2017","100","Congolese franc","1993","Western calendar year","3043780000000","23","23"
"Democratic Republic of the Congo","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","100","Congolese franc","1993","Western calendar year","52237600000000","7","7"
"Democratic Republic of the Congo","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","100","Congolese franc","1993","Western calendar year","461848000000","",""
"Democratic Republic of the Congo","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","100","Congolese franc","1993","Western calendar year","2886710000000","",""
"Democratic Republic of the Congo","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","100","Congolese franc","1993","Western calendar year","55124300000000","",""
"Djibouti","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","200","Djibouti franc","1993","Western calendar year","7181000000","",""
"Djibouti","2.1","Industries","Agriculture, hunting, forestry","A","2017","200","Djibouti franc","1993","Western calendar year","5538000000","",""
"Djibouti","2.1","Industries","Agriculture, hunting and related service activities","01","2017","200","Djibouti franc","1993","Western calendar year","5269000000","",""
"Djibouti","2.1","Industries","Forestry, logging and related service activities","02","2017","200","Djibouti franc","1993","Western calendar year","269000000","",""
"Djibouti","2.1","Industries","Fishing","B","2017","200","Djibouti franc","1993","Western calendar year","1642000000","",""
"Djibouti","2.1","Industries","Mining and quarrying","C","2017","200","Djibouti franc","1993","Western calendar year","1090000000","",""
"Djibouti","2.1","Industries","Manufacturing","D","2017","200","Djibouti franc","1993","Western calendar year","13331000000","",""
"Djibouti","2.1","Industries","Electricity, gas and water supply","E","2017","200","Djibouti franc","1993","Western calendar year","18987000000","",""
"Djibouti","2.1","Industries","Construction","F","2017","200","Djibouti franc","1993","Western calendar year","17455000000","",""
"Djibouti","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","200","Djibouti franc","1993","Western calendar year","31880000000","",""
"Djibouti","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","200","Djibouti franc","1993","Western calendar year","28211000000","",""
"Djibouti","2.1","Industries","Hotels and restaurants","H","2017","200","Djibouti franc","1993","Western calendar year","3669000000","",""
"Djibouti","2.1","Industries","Transport, storage and communications","I","2017","200","Djibouti franc","1993","Western calendar year","59315000000","",""
"Djibouti","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2017","200","Djibouti franc","1993","Western calendar year","40857000000","",""
"Djibouti","2.1","Industries","Post and telecommunications","64","2017","200","Djibouti franc","1993","Western calendar year","18458000000","",""
"Djibouti","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","200","Djibouti franc","1993","Western calendar year","37388000000","",""
"Djibouti","2.1","Industries","Financial intermediation","J","2017","200","Djibouti franc","1993","Western calendar year","17026000000","",""
"Djibouti","2.1","Industries","Real estate, renting and business activities","K","2017","200","Djibouti franc","1993","Western calendar year","20362000000","",""
"Djibouti","2.1","Industries","Public administration and defence; compulsory social security","L","2017","200","Djibouti franc","1993","Western calendar year","45481000000","",""
"Djibouti","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","200","Djibouti franc","1993","Western calendar year","23429000000","",""
"Djibouti","2.1","Industries","Education","M","2017","200","Djibouti franc","1993","Western calendar year","15697000000","",""
"Djibouti","2.1","Industries","Health and social work","N","2017","200","Djibouti franc","1993","Western calendar year","5858000000","",""
"Djibouti","2.1","Industries","Other community, social and personal services","O","2017","200","Djibouti franc","1993","Western calendar year","1874000000","",""
"Djibouti","2.1","Industries","Plus: Statistical discrepancy","","2017","200","Djibouti franc","1993","Western calendar year","38178000000","",""
"Djibouti","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","200","Djibouti franc","1993","Western calendar year","293715000000","",""
"Djibouti","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","200","Djibouti franc","1993","Western calendar year","34120000000","",""
"Djibouti","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","200","Djibouti franc","1993","Western calendar year","327836000000","",""
"Dominica","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","100","EC dollar","1993","Western calendar year","196130000","",""
"Dominica","2.1","Industries","Agriculture, hunting, forestry","A","2017","100","EC dollar","1993","Western calendar year","190810000","",""
"Dominica","2.1","Industries","Agriculture, hunting and related service activities","01","2017","100","EC dollar","1993","Western calendar year","188310000","",""
"Dominica","2.1","Industries","Forestry, logging and related service activities","02","2017","100","EC dollar","1993","Western calendar year","2500000","",""
"Dominica","2.1","Industries","Fishing","B","2017","100","EC dollar","1993","Western calendar year","5320000","",""
"Dominica","2.1","Industries","Mining and quarrying","C","2017","100","EC dollar","1993","Western calendar year","15470000","",""
"Dominica","2.1","Industries","Manufacturing","D","2017","100","EC dollar","1993","Western calendar year","24160000","",""
"Dominica","2.1","Industries","Electricity, gas and water supply","E","2017","100","EC dollar","1993","Western calendar year","41630000","",""
"Dominica","2.1","Industries","Construction","F","2017","100","EC dollar","1993","Western calendar year","59300000","",""
"Dominica","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","100","EC dollar","1993","Western calendar year","143580000","",""
"Dominica","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2017","100","EC dollar","1993","Western calendar year","123610000","",""
"Dominica","2.1","Industries","Hotels and restaurants","H","2017","100","EC dollar","1993","Western calendar year","19970000","",""
"Dominica","2.1","Industries","Transport, storage and communications","I","2017","100","EC dollar","1993","Western calendar year","175420000","",""
"Dominica","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2017","100","EC dollar","1993","Western calendar year","116830000","",""
"Dominica","2.1","Industries","Post and telecommunications","64","2017","100","EC dollar","1993","Western calendar year","58590000","",""
"Dominica","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2017","100","EC dollar","1993","Western calendar year","156590000","",""
"Dominica","2.1","Industries","Financial intermediation","J","2017","100","EC dollar","1993","Western calendar year","74460000","",""
"Dominica","2.1","Industries","Real estate, renting and business activities","K","2017","100","EC dollar","1993","Western calendar year","82130000","",""
"Dominica","2.1","Industries","Public administration and defence; compulsory social security","L","2017","100","EC dollar","1993","Western calendar year","130930000","",""
"Dominica","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2017","100","EC dollar","1993","Western calendar year","188570000","",""
"Dominica","2.1","Industries","Education","M","2017","100","EC dollar","1993","Western calendar year","130860000","",""
"Dominica","2.1","Industries","Health and social work","N","2017","100","EC dollar","1993","Western calendar year","47300000","",""
"Dominica","2.1","Industries","Other community, social and personal services","O","2017","100","EC dollar","1993","Western calendar year","10410000","",""
"Dominica","2.1","Industries","Private households with employed persons","P","2017","100","EC dollar","1993","Western calendar year","3420000","",""
"Dominica","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2017","100","EC dollar","1993","Western calendar year","1132690000","",""
"Dominica","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","100","EC dollar","1993","Western calendar year","18430000","",""
"Dominica","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","100","EC dollar","1993","Western calendar year","226900000","",""
"Dominica","2.1","Industries","Plus: Taxes on products","D.21","2017","100","EC dollar","1993","Western calendar year","232940000","",""
"Dominica","2.1","Industries","Less: Subsidies on products","D.31","2017","100","EC dollar","1993","Western calendar year","6040000","",""
"Dominica","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","100","EC dollar","1993","Western calendar year","1341160000","10","10"
"Egypt","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2017","200","Egyptian pound","1993","Fiscal year ending 30 June","398539400000","24","24"
"Egypt","2.1","Industries","Mining and quarrying","C","2017","200","Egyptian pound","1993","Fiscal year ending 30 June","326940400000","24","24"
"Egypt","2.1","Industries","Manufacturing","D","2017","200","Egyptian pound","1993","Fiscal year ending 30 June","570589700000","24","24"
"Egypt","2.1","Industries","Electricity, gas and water supply","E","2017","200","Egyptian pound","1993","Fiscal year ending 30 June","78523900000","24","24"
"Egypt","2.1","Industries","Construction","F","2017","200","Egyptian pound","1993","Fiscal year ending 30 June","195097500000","24","24"
"Egypt","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2017","200","Egyptian pound","1993","Fiscal year ending 30 June","537801400000","24","24"
