"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"Anguilla","2.1","Industries","Public administration and defence; compulsory social security","L","2012","100","EC dollar","1993","Western calendar year","70188799","",""
"Anguilla","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2012","100","EC dollar","1993","Western calendar year","70260606","",""
"Anguilla","2.1","Industries","Education","M","2012","100","EC dollar","1993","Western calendar year","28369081","",""
"Anguilla","2.1","Industries","Health and social work","N","2012","100","EC dollar","1993","Western calendar year","20977428","",""
"Anguilla","2.1","Industries","Other community, social and personal services","O","2012","100","EC dollar","1993","Western calendar year","20914097","",""
"Anguilla","2.1","Industries","Private households with employed persons","P","2012","100","EC dollar","1993","Western calendar year","4174772","",""
"Anguilla","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2012","100","EC dollar","1993","Western calendar year","637288652","8","8"
"Anguilla","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2012","100","EC dollar","1993","Western calendar year","36025781","",""
"Anguilla","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2012","100","EC dollar","1993","Western calendar year","119013049","",""
"Anguilla","2.1","Industries","Plus: Taxes on products","D.21","2012","100","EC dollar","1993","Western calendar year","125433049","",""
"Anguilla","2.1","Industries","Less: Subsidies on products","D.31","2012","100","EC dollar","1993","Western calendar year","6420000","",""
"Anguilla","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2012","100","EC dollar","1993","Western calendar year","756301701","",""
"Antigua and Barbuda","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2012","100","EC dollar","1993","Western calendar year","61520000","",""
"Antigua and Barbuda","2.1","Industries","Agriculture, hunting, forestry","A","2012","100","EC dollar","1993","Western calendar year","28731000","",""
"Antigua and Barbuda","2.1","Industries","Agriculture, hunting and related service activities","01","2012","100","EC dollar","1993","Western calendar year","27811000","",""
"Antigua and Barbuda","2.1","Industries","Forestry, logging and related service activities","02","2012","100","EC dollar","1993","Western calendar year","920000","",""
"Antigua and Barbuda","2.1","Industries","Fishing","B","2012","100","EC dollar","1993","Western calendar year","32789000","",""
"Antigua and Barbuda","2.1","Industries","Mining and quarrying","C","2012","100","EC dollar","1993","Western calendar year","21619000","",""
"Antigua and Barbuda","2.1","Industries","Manufacturing","D","2012","100","EC dollar","1993","Western calendar year","67305000","",""
"Antigua and Barbuda","2.1","Industries","Electricity, gas and water supply","E","2012","100","EC dollar","1993","Western calendar year","112420000","",""
"Antigua and Barbuda","2.1","Industries","Construction","F","2012","100","EC dollar","1993","Western calendar year","260433000","",""
"Antigua and Barbuda","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2012","100","EC dollar","1993","Western calendar year","777998000","",""
"Antigua and Barbuda","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2012","100","EC dollar","1993","Western calendar year","415727000","",""
"Antigua and Barbuda","2.1","Industries","Hotels and restaurants","H","2012","100","EC dollar","1993","Western calendar year","362270000","",""
"Antigua and Barbuda","2.1","Industries","Transport, storage and communications","I","2012","100","EC dollar","1993","Western calendar year","334893000","",""
"Antigua and Barbuda","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2012","100","EC dollar","1993","Western calendar year","230629000","",""
"Antigua and Barbuda","2.1","Industries","Post and telecommunications","64","2012","100","EC dollar","1993","Western calendar year","104264000","",""
"Antigua and Barbuda","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2012","100","EC dollar","1993","Western calendar year","675812000","",""
